G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,h
0.618405072,-0.012758627,0.745074471,0.507086297,0.160154729,0.26380433,0.150008686,0.15415929,0.551680016,0.59615446,0.510511337,0.478109117,0.694375096,0.336522972,0.442145986,0.271486619,0.576941997,0.182038627,0.722064499,0.147243526,0.733004896,0.986852466,0.728421648,0.534941062,0.501495073,0.414195779,0.287027475,0.495758629,0.748151986,0.206372954,-0.032161455,0.166034684,-0.033928549,0.159373347,0.059125,0.363516492,0.272149895,0.363156286,0.740363554,1.010372558,1.035052157,0.644914574,0.475986225,0.228439925,0.776039838,0.461281685,0.637744243,0.127443515,0.418380293,0.429860566,0.848090592,0.568389665,0.908726826,0.911539809,0.496002556,0.625590973,0.673820606,0.911377359,0.442435106,0.185594852,0.063310125,0.065236647,0.794361331,0.307616904,0.767811348,0.548633132,0.759096412,0.797417316,0.655372676,0.672088422,-0.068537722,0.316484764,0.785340809,0.939233453,-0.149804224,0.833289569,0.451623457,0.111081663,0.707050168,0.356322026,0.851807354,0.146163176,0.570134205,0.689758675,0.15687203,0.315537599,0.386783209,0.705812477,0.265608386,0.275329131,0.2227643,0.763131815,-0.184066058,0.221744563,0.050805065,0.625939721,0.707939109,0.044485028,0.78393624,0.349929095,850
0.717319598,0.164170954,0.454139966,0.683197543,0.394634135,0.417410874,0.103702286,0.319156878,0.448376093,0.581334365,0.577176353,0.745459936,0.545097475,0.455843482,0.188242252,0.102296823,0.72257849,0.158234774,0.846288034,0.316654689,0.752340366,0.727585019,0.701384801,0.783610404,0.389899636,0.217300128,0.227145834,0.365628414,0.715558406,0.375411803,0.367447914,0.053066952,0.169476204,0.045367682,0.12888251,0.295885945,0.162092753,0.172549075,0.640602128,0.651564397,0.876703134,0.643308362,0.482032432,0.085049555,0.467075868,0.678180662,0.512509537,0.17726267,0.199145333,0.434010409,0.656732311,0.587064606,0.955742433,0.691131205,-0.010797302,0.492527453,0.824741847,0.650704325,0.310321105,0.145608957,0.03434272,0.167825251,0.927362992,0.196251913,0.994545061,0.797324564,0.874437544,0.659372778,0.683709855,0.980860932,-0.061312863,0.173211131,1.067010373,0.78512847,0.169551382,0.803704285,0.755035164,0.088297465,0.699050232,0.192524925,1.033797833,-0.013277392,0.702018427,0.7260562,0.040153012,-0.017883967,0.344137968,0.380237985,-0.013537782,0.145632725,0.913384186,0.834522777,0.055293745,0.020058115,-0.040042185,0.895514841,0.862139097,0.051738417,0.870709477,0.45187729,850
0.756410798,-0.070653875,0.805507852,0.4396858,0.358798388,0.61315316,0.244990322,0.084082741,0.192412579,0.727346257,0.825564453,0.780297831,0.738574473,0.536431604,0.417294343,0.206999153,0.827052919,0.362203946,0.859824966,0.161164784,0.561503898,0.976539329,0.708382727,0.986779033,0.586341449,0.470444302,0.429031841,0.629565718,0.782633198,0.369086525,0.268648611,0.101674225,0.2426112,-0.016740494,0.040433182,0.254417087,0.298547546,0.125182197,0.638425488,0.429367221,0.621235902,0.843869542,0.266957153,0.220210079,0.505787054,0.741101815,0.790850427,0.1937446,0.468886392,0.484821492,0.641308363,0.56839983,0.688037041,0.789025612,0.040033951,0.893145126,0.934127328,0.737828837,0.48684546,0.172276411,0.233032816,0.249163479,0.863161022,-0.007001113,1.074355804,0.770103514,0.82470152,0.81975021,0.917726104,0.603853947,0.220174793,0.193379359,0.881950775,0.842102673,0.166134668,0.910930914,0.783785653,0.161669483,0.83765297,0.191098126,0.829129235,0.016448833,0.41323132,0.913353758,-0.172768289,0.192056388,0.330191796,0.27422124,0.435624349,0.098577603,0.69804354,0.821841182,0.201201754,0.060513341,-0.068635986,0.906794226,1.019459548,0.290940683,0.588101167,0.268917012,850
0.573099914,-0.124302838,0.960440556,0.408812529,0.221202055,0.606643554,0.29041894,0.505322637,0.423797324,0.656549885,0.813428293,0.75674758,0.560134643,0.618209915,0.462120556,0.142912573,0.71698822,0.499248027,0.819819015,0.254122039,0.82028154,0.79269131,0.816797856,0.579052606,0.557537283,0.497805992,0.306790797,0.81121345,0.940418881,0.464640982,0.587230597,-0.006062096,0.133432535,0.197152523,0.14522902,0.066863535,0.264842928,0.188975291,0.847551908,0.227779213,0.892156701,0.850880269,0.197717505,0.181701464,0.659409628,0.810087485,0.770588156,0.03430034,0.652585205,0.442360145,0.544157159,0.448887578,0.766349139,0.84498999,0.005400925,0.742204022,0.850999407,0.995450856,0.641631141,0.129417494,0.053037496,0.397420671,0.94720693,0.262000126,0.66432118,0.589180705,0.95833432,0.89601555,0.602248361,0.875610932,-0.007881783,0.197021289,0.972873515,0.736742456,0.27517962,0.564562466,0.983862375,-0.0343053,1.056407158,0.361635921,0.899364195,0.026015047,0.705371985,0.757467854,-0.077573201,0.169897375,0.27566609,0.543746183,0.254661397,-0.017698108,0.859131463,0.806333622,0.030648477,-0.031194361,0.076667449,0.803828706,0.774356204,0.052430485,0.577808538,0.149221767,850
0.475413969,0.088241772,0.746100045,0.437663249,0.271455867,0.504459636,0.293378048,0.403623131,0.608036599,0.71474579,0.610143095,0.445386051,0.574772569,0.488377831,0.456443156,0.197567701,0.647066189,0.482797984,0.954592964,0.229126051,0.627727719,0.786433069,0.594245922,0.84617476,0.40568188,0.405708348,0.614806524,0.785097374,0.877726055,0.423366288,-0.056234601,0.234492529,0.197595386,0.136555555,-0.079801794,0.153083881,0.388657145,0.06546962,0.925367658,0.575331089,0.773286344,0.77804568,0.17282959,0.104668449,0.688531513,0.796435895,0.886072015,0.090341403,0.378997324,0.571020076,0.713273516,0.783633375,0.803262891,0.755682498,0.402893345,0.432967446,0.664835661,0.729794419,0.441322895,0.099295409,0.075777968,0.304657839,0.663420646,0.432166306,0.834790525,0.463416362,0.89122072,0.595617069,0.634939213,0.679353643,-0.013206972,0.214315927,0.794524487,1.043479672,0.081716255,0.937066655,0.857386684,0.015534632,0.782052522,0.349853381,0.727011754,0.026669893,0.439199299,0.807239984,-0.000757597,0.209036182,0.40302756,0.442496729,0.211216053,0.082752186,0.81632806,0.789926879,0.15511607,-0.01301925,0.07051758,1.176118312,0.900632056,-0.055298701,0.967571887,0.21580362,850
0.663295939,0.026826996,0.713066916,0.701712946,0.298812097,0.388376746,0.205540274,0.302357269,0.365661482,0.786071262,0.709836697,0.375426911,0.311547602,0.515589703,0.484481104,0.176808803,0.642889271,0.140566136,0.739459657,0.214887022,0.627874805,0.768378297,0.984820846,0.66714728,0.324465994,0.389973747,0.348841051,0.74419858,0.949090035,0.368205072,0.379570205,0.022089673,0.271270398,-0.018651432,-0.006542324,0.072916874,0.255143833,0.29154301,0.588241515,0.82400255,0.643025986,0.882858985,0.328951885,-0.053407009,0.388570398,0.315554831,0.81289174,0.12745693,0.289704011,0.547611458,0.637427502,0.445993811,0.795670778,0.860659791,-0.069315589,0.643419973,0.627969403,0.686054393,0.365261233,0.000112032,0.041531625,0.170071187,0.911568532,0.127500925,0.874348397,0.756953589,0.621778828,0.614763912,1.004528708,0.62371329,0.249285296,0.155622728,0.80854702,0.66092099,0.217397777,0.955812722,0.805622022,0.103294532,0.818132731,0.126185975,0.93155399,0.021532377,0.354446297,0.777696866,0.048455166,0.105420874,0.395120814,0.296886586,-0.071376947,0.188999928,0.474552058,0.836644241,-0.138819612,0.113281463,-0.048898932,0.781595303,0.666497452,0.033351064,0.797862553,0.382257392,850
0.281688941,0.090734483,1.011395222,0.297428426,0.357781762,0.346636899,-0.11466254,0.299324972,0.479190791,0.690348594,0.65861153,0.721269589,0.590803546,0.079716112,0.612100544,0.046110734,0.712307446,0.427701118,0.711491963,0.282012086,0.607881414,0.745228737,0.923883542,0.693183708,0.583984602,0.595976045,0.370281965,0.867690903,0.896525868,0.278041006,0.335467474,0.118477069,0.132057208,0.071606268,0.009814073,0.0693547,0.05505585,-0.027233817,0.670508917,0.439083335,0.929764692,0.588605202,0.350666382,0.105107476,0.538823604,0.537906334,0.663797389,0.0373814,0.272750117,0.435599821,0.679815636,0.538394844,0.715447927,0.5963284,0.068160977,0.938667343,0.80888319,0.574827224,0.429098621,0.2646963,0.015215641,0.322765032,0.760779466,0.091636088,0.6982941,0.401029959,0.67793894,0.956535009,0.89068294,0.843585377,0.158591858,0.11895915,0.784577938,0.72736514,-0.009872759,0.593288445,0.908433782,0.169533604,1.006079558,0.174649263,0.80459566,-0.044231942,0.40848677,0.640933488,0.073097969,0.16024057,0.186813537,0.637451965,0.56156449,-0.082304513,0.904950188,0.980698293,-0.076291154,0.091144472,-0.055833562,1.034285292,0.843911577,0.08110364,0.583339766,0.264001973,850
0.622404384,0.04200382,0.904939996,0.598175008,0.393364522,0.481938097,0.057527317,0.183016127,0.403226667,0.668723114,0.734681119,0.750793485,0.553081534,0.521520417,0.6172461,0.113508941,0.696154086,0.563447163,0.75320298,-0.054804428,0.671229987,0.878274741,0.836966512,0.741433381,0.516882021,0.277663163,0.268666995,0.342799002,0.833034156,0.320225315,0.502317744,0.122837125,0.204320573,0.298670522,-0.102354074,0.265230839,0.352347641,0.087710518,0.571099784,0.985235443,0.705668396,1.114941592,0.219783318,-0.057791014,0.437499422,0.339017204,0.793133208,0.126940303,0.210946689,0.419606025,0.541819849,0.455304817,0.706169911,0.820393727,-0.008777393,1.033703771,0.732316562,0.642706854,0.260081262,0.187747915,0.020910545,0.178653946,0.52708944,0.035234073,0.798307835,0.831115641,0.788151281,1.029582959,0.883180166,0.983916697,0.130764218,0.164984179,0.6853004,0.927700585,0.376378457,0.754053149,0.593012765,0.152801684,0.987257395,0.285677772,1.04299292,0.029897373,0.527492102,0.790027781,-0.18712762,0.28238913,0.053715032,0.330211988,0.256162803,0.273745683,0.212679933,0.698670935,-0.102998431,0.077976838,0.156468531,0.8648081,0.970108913,0.269446144,0.697860712,0.455526849,850
0.402957049,-0.037217616,0.880956162,0.311379447,0.214546879,0.463281092,0.290471507,0.440887061,0.394098343,0.450617498,0.672325603,0.557759069,0.404179254,0.55901511,0.438239851,0.077758621,0.70039922,0.712493922,0.873965998,0.312779611,0.323775357,0.698803964,1.038979912,0.683148776,0.479288569,0.557527821,0.325078405,0.803757171,0.813883512,0.252892226,0.535576464,-0.094268659,0.036274633,0.085401608,0.100069215,0.485040132,0.109324976,0.055430145,0.674564679,0.521153178,0.748854527,0.793661578,0.223806344,0.000361245,0.328930759,0.744707399,0.761655944,-0.138521695,0.355940738,0.406681394,0.705299572,0.68424848,0.757351124,0.735292288,-0.006088034,0.837851559,0.799836907,0.700804727,0.40074948,0.107022444,0.078516759,0.154257588,0.59872059,0.184592321,0.760118855,0.583345709,0.980738448,0.718898738,0.746377713,0.801466723,0.117605732,0.046887789,0.78992055,0.88165463,0.062252812,0.589359447,0.757872956,0.069334358,0.676093497,0.176327628,0.918952399,-0.161973661,0.601646926,0.933460453,0.130835579,0.089855452,0.356392567,0.441118134,0.50468214,0.013279087,0.522142376,0.758107489,0.105499768,0.117306684,0.037506236,0.799789148,0.916404456,0.005792845,0.898149826,0.349705072,850
0.426020032,0.058095896,0.857448706,0.696127326,0.115868032,0.591880874,0.229050963,0.241896681,0.303175953,0.58778865,0.843523006,0.58856412,0.60856881,0.590981476,0.425724321,0.076410094,0.921849676,0.633467036,1.012222521,0.251231788,0.622222699,1.029173054,0.825704737,0.733375218,0.555025537,0.469878807,0.494239682,0.86917923,0.873425337,0.600971085,0.252275588,-0.1025793,0.130096136,-0.015903585,0.047225681,-0.084818582,0.152395482,0.006864916,0.857687665,0.716080849,1.025087573,0.890885129,0.467283243,0.183752672,0.427516381,0.598386691,1.011205664,0.049321611,0.428430465,0.454184478,0.735895011,0.808088412,0.766979953,0.838781522,0.072325521,0.81138376,0.787479751,0.617901948,0.825856447,0.055349768,0.086545223,0.470252379,0.687352635,0.214618705,0.772987103,0.934126973,0.757117729,0.789120471,0.924710016,0.939747825,-0.014538047,0.226018973,0.850771537,1.054137658,0.071387808,0.681923499,0.839406755,-0.072488237,0.94853078,0.181019344,0.727220904,0.142835667,0.827760579,0.811398593,0.023528022,0.165421631,0.353692575,0.545035564,0.521893464,-0.040493896,0.844712987,0.866478036,0.070765218,0.023414035,0.075585428,0.933392419,0.852770871,-0.05533488,0.981963904,0.302970022,900
0.416551787,0.003728023,0.537033678,0.483506486,0.122543411,0.364169272,0.179122756,0.211472839,0.430266337,0.636381423,0.687762125,0.781801151,0.704049109,0.361368947,0.476834649,0.274058393,0.676000665,0.22431844,0.891551129,0.056369022,0.727532212,0.912107769,0.844185647,0.34192804,0.639723021,0.46363514,0.344989823,0.690188416,0.488058796,0.37418817,0.119501092,0.087227998,0.151893833,0.322999319,-0.036615477,0.167264901,0.130210735,0.237353636,0.638877012,0.812865509,0.927403573,0.978299333,0.379754166,0.112962245,0.447656777,0.660769627,1.022232203,0.372041477,0.26885829,0.561643591,0.623657328,0.54205534,0.785414786,0.892440853,0.391691499,0.470885905,0.845931814,0.70744997,0.348405182,0.205471956,0.212889446,0.107956869,0.685231262,0.234975584,0.606087668,0.596569594,0.750007055,1.051744887,0.882473006,0.7966066,0.053151521,0.27660725,0.826662599,0.932236782,0.089326579,0.762084274,0.581983414,0.089638912,0.700495251,0.230588458,0.690048032,0.01482606,0.341863226,0.882958405,0.055116231,0.273137183,0.199257596,0.674053326,0.265838178,0.24558361,0.477531907,0.879652102,0.154255568,-0.157486993,0.186767118,0.934859956,0.873007473,-0.039262475,0.719184227,0.195729094,900
0.74647002,0.032185512,0.978666705,0.573861082,0.410899898,0.168666262,0.207873645,0.146940858,0.510893761,0.842166475,0.493925908,0.672307442,0.697209783,0.478545712,0.674828719,0.051966599,0.736390801,0.252121932,0.94795419,0.149836268,0.718962983,0.853372485,1.072336643,0.681986232,0.312533105,0.395118442,0.226506194,0.81995918,0.613622134,0.557577646,0.433573259,0.036903008,-0.022361549,0.145653222,-0.108935782,0.244023138,0.287538936,-0.05468266,0.764894547,0.643515841,0.800189325,0.899757163,0.408039816,0.03345685,0.538831688,0.790381193,0.89489282,0.197130259,0.496371127,0.662917449,0.824480935,0.570902275,0.864721627,0.901768457,0.149068464,0.657002013,0.922492654,0.964003982,0.422419773,0.187637886,0.058878469,0.271886397,0.923151794,0.277184727,0.945119253,0.723013103,0.842606928,0.787350775,0.896560422,1.072203269,0.317565106,0.170103582,0.94938127,1.065374512,0.117198885,0.898687145,0.722570155,0.117796487,0.9439265,0.445533449,0.822943009,0.097824666,0.797665846,0.823484053,0.076440846,0.136284518,0.386416957,0.430376776,0.21624035,-0.028208271,0.775801581,0.951708687,0.025597626,0.012421697,-0.079325856,0.931988352,1.005932055,0.079133212,0.931426646,0.440632196,900
0.58260385,-0.136718034,0.768637446,0.326089028,0.217229584,0.329804974,0.377653371,0.236652318,0.524104014,0.657000303,0.67422179,0.608727831,0.436010782,0.464511017,0.392256252,0.07772639,0.761504311,0.424550896,0.796724122,0.168972309,0.769570927,0.983299863,0.870150436,0.723195008,0.33757638,0.485895428,0.458242883,0.827839156,0.561495544,0.467544601,0.433142484,-0.077824126,0.214095355,0.105940482,0.018964207,0.510787967,0.164815068,-0.017360739,0.644642661,0.558835248,0.878973302,0.818519488,0.405628254,0.121219224,0.381488165,0.820633503,0.870903607,0.112305008,0.358896183,0.53615563,0.757702937,0.613689107,0.940751063,1.051580115,0.062051136,0.960898876,0.850802007,0.69047482,0.530910145,0.308301034,0.091824361,0.109674874,0.988174099,0.066805797,1.060585363,0.624037207,0.884565271,1.154908542,0.798867965,0.808545806,-0.033689426,0.341348849,0.904385587,1.076438306,0.155697784,0.850007417,0.825548482,0.164401826,0.747829847,0.280035439,0.960597137,0.062367623,0.684431248,0.954873356,0.038312923,0.17227517,0.229699213,0.559918243,0.413479779,0.139015408,0.808953585,0.790281311,0.002296618,0.125155822,-0.012693211,0.580348871,0.978653846,0.008111385,0.590381931,0.356069096,900
0.531291742,-0.109731049,0.852397278,0.314102836,0.125894711,0.38357495,0.133239841,0.204417537,0.5639919,0.538184006,0.541836865,0.777433247,0.823730839,0.465788331,0.321558564,0.08893652,0.677484221,0.75465106,0.956201785,0.283446016,0.842264045,0.922663154,0.860877305,0.609325735,0.437102304,0.281137221,0.29414858,0.81153186,1.021212263,0.428010366,0.317206844,0.034761662,0.07513854,0.069004748,0.043082943,0.264399746,0.068233037,0.00228207,0.787807218,0.540538533,0.72239018,0.632095903,0.388834677,-0.038620031,0.584908743,0.673108132,0.912543559,0.225015572,0.405533289,0.476806346,0.756061324,0.580877729,0.981398908,0.631139472,0.115278456,0.718252845,0.934671125,0.413132287,0.42638056,0.25247808,0.105628814,0.323708184,0.903689352,0.02751514,0.940736124,0.598351615,0.755389143,0.689003564,0.902983956,0.782845018,0.055965341,0.13751521,0.7863406,0.450281531,0.176776984,0.736804237,0.90091204,-0.095317924,0.751255727,0.285894745,0.757304569,-0.12517447,0.431182565,0.728783322,-0.025991107,0.255289074,0.166665805,0.618365816,0.361554972,0.022908191,1.093667751,0.792008903,-0.077943844,0.080751457,0.012535872,0.865668305,0.580945362,0.097429228,0.83543617,0.232076961,900
0.400713835,0.100649978,0.672354182,0.474891642,0.083947973,0.464124012,0.338825128,0.088796376,0.464335869,0.584212469,0.696099342,0.63242195,0.511601983,0.473960149,0.542971083,0.367694954,0.515125266,0.607575787,1.004888785,0.110280979,0.789930005,0.837738341,0.87332,0.603977976,0.293486867,0.547149759,0.661228704,0.712213362,0.6505063,0.197527069,0.138499138,0.075975235,0.144653454,0.229430505,-0.037938546,0.308733124,0.166004799,0.132211689,1.079906278,0.365663539,1.103218338,0.75819121,0.226505904,0.099623986,0.648141313,0.675113426,0.644180174,0.009855302,0.29012274,0.471451789,0.763010436,0.502988857,0.801205482,0.699293727,-0.010721804,0.985341791,0.652973437,0.676377957,0.524976071,0.304909375,0.138708941,0.20604437,1.000177747,0.131743069,0.942407852,0.479728614,0.892578646,0.864691807,0.804796087,0.884697763,0.100667615,0.168030582,0.953948332,0.678492083,0.225584494,0.71595064,0.618005836,0.123212174,0.759767695,0.351768763,0.935646405,-0.013633103,0.748495962,0.900233905,-0.122883808,0.114155603,0.343380236,0.254548414,0.341774188,0.104312366,0.826535837,0.96095302,0.047530841,-0.02274103,-0.039512131,0.855074195,0.957678553,0.087205044,0.701255176,0.501793193,900
0.667517021,0.228339287,0.987844979,0.672719071,0.15074595,0.681201168,0.058239396,0.118741832,0.439731354,0.726088066,0.623293389,0.797346502,0.524322807,0.401203119,0.498499286,-0.050782592,0.830593227,0.230271035,0.983350261,0.010377737,0.895301685,1.007901292,1.008098091,0.669940193,0.59248486,0.361655185,0.327731619,0.655825782,0.82838543,0.315579184,0.629996852,-0.132803285,0.223484219,0.132243695,0.103241143,0.17931331,0.150056024,0.207986782,0.610384509,0.8663682,0.991283272,0.760013573,0.197514056,0.01083335,0.466798214,0.475853024,0.917176064,0.081270424,0.170106186,0.585358398,0.749718963,0.493354693,0.620878276,0.831765044,-0.060851946,0.784861295,0.586172795,0.818184915,0.735532108,0.173843304,0.076760006,0.201744817,0.879416098,0.067883037,0.778205564,0.748191425,0.916032344,0.801155309,0.619257543,0.826266673,-0.145535234,0.295127998,0.691484144,0.819269464,-0.004740361,0.817315827,0.972005143,0.134250782,0.750062347,0.270644343,0.947307429,-0.07169209,0.361467627,0.836557327,0.063825722,0.214743909,0.510787388,0.613622746,0.238440675,0.234749239,0.328479118,0.883532988,0.040448774,0.172612231,0.047402912,0.81801847,0.654289574,-0.133019415,0.78405885,0.419069382,900
0.46846832,-0.263276391,0.857535127,0.581914652,0.192007345,0.213191523,0.145703045,0.1854001,0.495404802,0.774728361,0.378097457,0.640491805,0.471047796,0.356295403,0.487421157,0.04379818,0.428298288,0.327203777,0.762166715,0.17748005,0.869575853,0.853139718,0.754153457,0.581194929,0.466440099,0.498888293,0.567380958,0.800380235,0.700872926,0.467425295,0.401592017,0.097364808,0.175863566,-0.025313153,-0.139489987,0.377738994,0.147342081,-0.128536038,0.571093254,0.497460016,0.826606487,0.918481608,0.267991205,0.090307728,0.240446837,0.678542237,0.72710992,0.169726447,0.383920213,0.629426777,0.710406831,0.441189074,0.909965808,0.762065733,0.010963224,0.861093449,0.595307303,0.485158088,0.49051676,0.149689104,-0.048105101,0.263303035,1.03951088,0.101751036,0.805795493,0.525586231,0.886499753,0.887462837,0.775765047,0.76883866,0.117720151,0.160726333,0.81210311,0.627507105,0.360716234,0.879720672,1.126004274,0.019318287,0.561408513,0.438710134,0.898523263,-0.079952451,0.794811659,0.828201089,0.03131066,0.258212212,0.172730465,0.616086727,0.250283576,0.083958979,0.877238779,0.868843711,-0.087074897,0.050846653,0.006670205,0.795190548,0.776487339,-0.107740799,0.903201242,0.410182943,900
0.537987021,0.147842415,1.014676003,0.517130336,0.163901339,0.294441598,0.151225329,0.026558499,0.52619837,0.592224121,0.699021462,0.576874881,0.484393514,0.521969014,0.651689027,-0.020567021,0.808374374,0.062859695,0.731034301,0.174553192,0.719015478,0.799255885,0.797114171,0.730984116,0.517517981,0.245557944,0.215595961,0.796769079,0.816843027,0.480399699,0.230274388,0.146884775,0.24873519,0.036668558,0.021095548,0.26637187,0.02686509,-0.040586734,0.598533475,0.886058426,0.815724364,0.722715874,0.285857958,0.285283977,0.605111679,0.289294136,0.665469111,0.228562316,0.035637666,0.390407328,0.650539009,0.433962167,0.766664508,0.621126704,-0.044435818,0.810922228,0.735661996,0.619568528,0.381906861,0.335685988,0.103610576,0.2127991,0.655238976,0.191345116,0.658330019,0.626607485,0.529579719,0.655185184,0.710588916,0.60265095,0.294215087,0.078725644,0.967182415,0.675037897,-0.124962778,0.799639836,0.705506254,0.009840353,0.667641464,0.269307836,0.796695108,-0.025706058,0.573894463,0.75641611,-0.019982019,0.077508268,0.299852077,0.389599143,0.36509354,0.10378698,0.274977386,0.600059527,0.076403737,0.216152283,0.077757327,1.008027049,0.749077406,0.123571711,0.727655912,0.209804996,900
0.464961233,-0.031108621,1.085015663,0.476652697,0.168710532,0.457361162,0.168911257,0.35606516,0.393463242,0.734954818,0.509282202,0.383517406,0.454269364,0.233185746,0.526129837,0.03205415,0.887041243,0.723184093,0.899936582,0.267431007,0.654238611,0.866591012,0.823102437,0.725790415,0.432632831,0.488588658,0.30085053,0.69410361,0.728996333,0.591449944,0.259714056,-0.01419548,-0.021899363,0.097519657,0.107722476,0.205298211,0.221915171,0.013204878,0.662098959,0.587808965,0.642670152,0.829396298,0.356854716,0.059467599,0.307594798,0.743608677,0.903608439,0.212447892,0.448499814,0.50434106,0.793613381,0.466697957,0.992547745,0.808603335,-0.120352237,0.882879627,0.887249839,0.80568956,0.474353831,0.25398207,0.128677043,0.120867872,0.673349365,-0.117156535,0.7886689,0.55052915,0.863421303,0.883340746,0.671422344,0.786271565,0.07068408,0.232262367,1.049349219,0.972892523,0.110972676,0.742206025,0.659474514,-0.042206205,0.852836265,0.226337992,0.804437274,0.031069618,0.494936038,0.949985836,0.242073323,0.129282433,0.117330704,0.375122546,0.386047958,-0.103767181,0.752262046,0.807754426,0.105426735,-0.119536342,0.088323024,0.869045426,0.700859986,0.191770618,0.686351209,0.187849607,900
0.247635643,0.055152853,0.893273334,0.313359903,0.245613302,0.363087654,0.256859716,0.054794308,0.150675346,0.718370628,0.833177107,0.643706918,0.446090439,0.5843682,0.496833573,0.260355043,0.927455725,0.421679384,0.6564135,0.32027522,0.652101933,0.656162373,0.821304063,0.460680253,0.515421935,0.380472991,0.517433633,0.869490612,0.803983507,0.35707641,0.23303166,-0.092422886,0.314729868,-0.015185789,0.004285564,0.392171581,0.176069634,-0.123271186,0.798828128,0.501687203,0.918763216,0.703856861,0.341555767,-0.065714064,0.311537651,0.690573467,0.940787056,-0.035184235,0.389500497,0.359844271,0.8598486,0.582981502,0.774607112,0.702692895,0.124351135,0.93461568,1.069434368,0.895015716,0.506968443,0.091982718,-0.159856251,0.221394379,0.730697285,0.065056329,0.965761306,0.619630067,0.786766376,0.933946462,0.87959725,0.629641548,0.156295796,0.234477357,0.975777435,1.013935169,0.376368599,0.800831284,0.648861587,-0.024999607,0.917644866,0.270346146,0.740317412,-0.086664089,0.418356405,0.942202152,0.037160606,0.235451489,0.406806309,0.377151707,0.323086687,0.070439089,0.717042019,0.726841242,-0.03780343,0.131995374,0.1869274,0.853013121,1.035902306,0.012080959,0.897019696,0.199858114,950
0.688290011,0.003401527,0.71759564,0.597103383,0.181444291,0.394235706,0.24678118,0.065325298,0.322482692,0.557151084,0.64820934,0.525690901,0.535231702,0.357737455,0.501765698,0.143188527,0.448633171,-0.110275998,0.929249433,0.084019014,0.642195213,0.8139933,0.86199997,0.321228776,0.478872794,0.11834369,0.508107551,0.89268368,0.825544292,0.403966855,0.029399922,-0.138259984,-0.050309229,0.114686059,-0.089690821,0.541694829,0.087771846,-0.004878551,0.490908879,0.693087042,0.825051637,0.651066315,0.080846508,0.060479878,0.490459135,0.279742202,0.671630787,0.077530541,0.280751471,0.383910183,0.704637423,0.421605322,0.714683464,0.471155816,-0.092323345,0.633536944,0.962188111,0.671184299,0.369572673,0.29216036,0.097465874,0.056158255,0.511259071,-0.077087411,0.851905701,0.628525215,0.67497188,0.821712121,0.73641576,0.740466929,0.081405558,0.235245079,0.642043322,0.727998465,0.151644176,0.847659725,0.690403884,0.017455403,0.709501462,0.365425431,0.854760141,0.131856092,0.619309849,0.796131525,0.051819367,0.011572544,0.314986521,0.317975328,0.134852322,0.105045,0.480490065,0.744819055,-0.046331294,-0.128342131,0.158102571,0.921583362,0.539401138,0.135000618,1.031602475,0.216992816,950
0.537474508,0.081613235,0.703919789,0.430881486,0.235139158,0.077642235,0.167583399,0.184326432,0.579835897,0.762595592,0.565126924,0.48615899,0.527390594,0.349674684,0.528835776,0.022633631,0.523752199,0.227603523,0.65841463,0.313847119,0.494690951,0.664329532,0.938850282,0.662939103,0.434588611,0.518300918,0.547187468,0.80869969,0.970919282,0.302738201,0.311380693,-0.002715869,0.216647306,0.08843323,0.170748728,0.359524987,0.251551678,0.104151584,0.601757777,0.485457758,0.721722199,0.810099311,0.407575233,-0.026776722,0.301720682,0.698138546,0.949816673,0.057225744,0.47564427,0.493468593,0.64775064,0.595875422,0.889202066,1.026007039,0.118942808,0.689880255,0.679855043,0.854777978,0.20555333,0.240932066,0.069643448,-0.030137217,0.872223121,0.055117702,0.970676018,0.533793303,0.609698946,0.725522714,0.528561046,0.81978779,0.137850858,0.018383414,0.820142832,0.777198416,0.406544323,0.720862915,0.845906979,-0.077744227,0.819885499,0.087320723,0.746305707,0.019289637,0.507933901,0.764023515,0.077640145,0.198404069,0.366248068,0.384880872,0.048976877,0.10513041,0.820129258,1.008196872,0.025541563,0.183065965,-0.143610166,0.995647239,0.868564266,0.39333526,0.888385021,0.395176605,950
