BCL6,CBFB,CEBPB,CEBPD,EGR2,ELK1,ETS1,FLI1,FOS,FOSB,HOXA10,HOXA13,IRF8,JUN,KLF10,KLF13,LMO2,MAFB,MYB,MYEF2,NFATC1,NFATC2,NFE2L1,NFYA,NFYC,PPARD,PPARG,PRDM1,RREB1,RUNX1,RXRB,SMAD3,SMAD4,SNAI1,SNAI3,SP3,SPI1,SPIB,STAT1,TCF3,TCFL5,TFPT,TRIM28,UHRF1,VDR,h
26.4485194,13.3056182,21.1805923,9.8784895,29.9700093,10.9409551,12.0353021,13.0027493,4.0858061,4.0858061,4.0858061,4.0858061,10.5638273,15.4846415,15.2322412,16.4978828,16.95286,25.7207478,7.1110607,4.0858061,10.0333854,11.0640989,4.0858061,20.1886673,21.3746274,17.5952207,58.2371441,4.0858061,15.6242659,14.4469305,18.5312311,4.0858061,13.6145809,4.0858061,8.5606363,15.0628779,20.6206645,4.0858061,11.5071916,15.4016077,4.0858061,11.4117166,15.6741899,4.0858061,4.0858061,48
24.1446617,8.0924209,17.6982709,7.8571486,21.9712806,3.9463244,8.0646777,11.5349622,17.0056139,3.9463244,3.9463244,3.9463244,3.9463244,14.0390749,28.4082727,13.1946029,17.3763597,33.0912326,6.0254965,3.9463244,3.9463244,10.9132921,9.9982198,18.1341875,19.0356673,16.5050292,30.53602,14.7330905,11.6371493,12.6772753,10.3739763,3.9463244,8.5424976,3.9463244,3.9463244,12.5221227,21.8315559,3.9463244,13.7975329,8.9973197,3.9463244,3.9463244,14.5769908,3.9463244,11.0043436,48
19.2717922,8.2838036,13.1644234,11.2606598,20.825323,8.3264991,6.359442,10.8277397,13.1655551,3.7406217,13.1024468,9.6056996,9.5989955,17.6897849,15.2678331,15.7574057,21.6587321,15.5904139,7.523734,10.9549753,3.7406217,11.4223344,10.629099,15.8920283,16.9978167,18.0561461,10.6962128,14.687177,12.6620092,15.594237,12.4432562,10.8088736,9.7729294,11.1447542,11.959497,13.2287984,19.6521546,11.3883304,11.2375047,9.1523871,8.1156474,8.8403886,10.5120708,3.7406217,8.3328811,48
37.1329366,12.0889597,16.276721,10.1735977,28.7887596,4.0412413,10.9018186,14.5864509,10.684677,4.0412413,4.0412413,4.0412413,4.0412413,13.7415166,10.703043,16.7941822,15.92354,16.7389971,4.0412413,11.3057094,4.0412413,10.5899831,4.0412413,14.983178,18.0297215,20.6700421,49.1666051,11.7565464,15.846339,12.3276749,18.9075939,14.1221446,14.157128,11.5073489,13.29882,15.1710118,17.6253587,8.259537,10.0185486,15.9155618,4.0412413,11.3690986,12.02866,4.0412413,4.0412413,48
18.5444611,9.2799102,9.9283244,9.5915041,12.7398939,8.3841198,8.684558,11.5995408,9.8842416,3.6593886,11.1895264,8.9124685,9.4239414,8.347265,14.2284479,12.3016225,15.4828265,14.1190379,8.9911334,8.339587,3.6593886,11.790365,10.1313867,11.6263575,14.3531841,13.8668248,15.0775033,10.3670099,13.7136257,16.6319252,13.7363033,10.4658441,10.3041304,8.5652234,13.7702189,10.9563841,14.6850474,12.3862072,10.5273589,9.8083206,7.9135155,7.7042302,12.6870975,11.5720459,7.602143,48
12.6516231,10.0680348,10.2548799,11.8916371,11.2186587,9.6710733,6.7278338,12.1229899,17.2533813,3.7090699,10.9952979,12.3670333,13.9012332,11.9339856,14.7232428,13.6878381,19.5389728,10.0210288,14.0006211,10.6079536,3.7090699,8.3681823,11.1809796,14.3339042,14.1082252,14.5422072,3.7090699,3.7090699,18.0256867,17.4265433,14.3889075,7.2220196,10.7370961,3.7090699,9.9017636,13.2727864,16.7969105,10.3565679,11.9108551,13.6556879,9.3596928,10.3987503,18.2787916,24.2226761,9.6642985,48
31.594103,11.0740642,9.9547924,11.057403,15.935206,4.1084673,10.323431,16.377541,20.5106094,11.8252615,4.1084673,12.0593332,10.501358,16.0764275,15.6441941,18.4438766,28.8131367,19.3264404,9.5834094,10.1580636,4.1084673,4.1084673,16.4623288,13.0384786,17.3661685,12.3062426,21.050905,13.910272,12.6919572,15.6461572,16.027633,15.559806,13.5781022,9.9573671,10.1922556,15.7490053,18.7200198,4.1084673,11.9405856,10.981422,10.0994116,9.1601787,15.1182137,4.1084673,4.1084673,48
23.0617668,9.6563708,9.8419323,9.7447096,11.8515289,3.7992769,10.1152484,12.1143583,16.0268424,3.7992769,8.5872957,9.3102395,11.7477302,12.8150453,17.0626774,13.3988696,18.8162887,18.1043115,8.4561758,3.7992769,3.7992769,12.2684258,10.2553377,17.3766309,18.9383539,13.9254673,22.6174916,11.5825936,13.2857278,15.1234932,11.9014278,8.3633444,9.8157163,14.5912012,11.7672137,13.68897,22.2770883,3.7992769,11.5749349,10.1753837,8.389628,9.8467667,13.0140303,3.7992769,8.304845,48
25.5483468,7.1748749,16.2697962,13.0490492,42.1829453,12.0559841,6.5071751,13.0363529,4.0756084,4.0756084,19.7964361,15.6294436,4.0756084,19.9119244,16.0889731,24.3019512,47.8477343,13.0506202,7.2037452,4.0756084,4.0756084,10.735769,11.7693096,14.6525332,19.8587543,19.3276423,21.8612965,17.7350993,11.9486283,14.0556224,15.2775355,11.7524036,13.4008055,4.0756084,11.1256447,13.6865096,14.8749103,4.0756084,12.0727132,15.550696,9.9248235,11.249644,8.485606,4.0756084,4.0756084,48
22.6786701,9.6996088,8.7292205,9.791189,12.4705853,4.0018887,9.3104361,11.7325149,15.0157829,4.0018887,11.9891913,10.9151467,13.8729561,15.304189,15.6716426,16.2420254,20.6217605,19.6039209,9.1143486,14.4805227,4.0018887,12.1823145,10.078317,21.7252168,20.5103162,13.1025272,16.094781,12.2643138,18.4321604,16.3863994,12.9876808,10.6187905,11.38423,13.5096322,15.6872285,13.3952252,16.1434967,4.0018887,13.660563,10.2005902,7.3259559,9.0929092,12.0642974,14.0681051,8.1752948,48
14.5126116,8.2917652,14.2554448,10.2085797,32.1514288,3.8441648,12.2368945,13.2947659,11.1968081,3.8441648,11.2161063,3.8441648,11.8786922,19.1101658,17.5237846,12.6862342,14.159303,12.8879402,6.024556,13.1761247,11.1980662,11.2065514,8.7476078,16.3432243,19.5816896,16.4826192,18.7831609,17.9736828,13.0426522,19.644727,12.8228417,11.2329196,10.4492415,8.6719267,9.2619512,3.8441648,14.2234429,3.8441648,11.629734,5.2995906,3.8441648,10.6699109,10.3022486,13.2242461,8.3284217,48
31.910801,10.8756367,14.9815418,9.2008232,17.8156467,9.2429211,11.0837888,11.3351653,20.1557372,3.9321244,3.9321244,3.9321244,3.9321244,15.4591083,24.1793213,15.8308453,19.0505345,30.826465,7.5576328,9.3306642,9.1796197,11.1658335,12.1175864,15.5398042,21.0393871,13.8439999,36.2023406,3.9321244,16.3528688,14.7517028,13.6644657,13.3553781,10.3398639,11.2673097,19.1318239,11.2918791,15.4000984,3.9321244,12.5554845,10.199903,10.5259555,10.5626869,14.2833779,12.2360656,3.9321244,48
22.3866602,8.4724589,7.4978517,7.976754,17.9245975,10.6018509,11.954934,13.215851,18.595731,3.7110785,3.7110785,3.7110785,3.7110785,12.196457,17.6106009,14.7827301,19.7446016,14.6600257,6.0165682,10.0975387,3.7110785,3.7110785,12.8445188,13.3121468,15.7802642,12.9211958,24.977011,16.1675191,13.0278147,15.6876225,13.4860235,10.8666528,10.3614023,9.8115502,9.1792795,12.2013271,18.6866603,3.7110785,11.1383639,8.772978,9.0428681,9.5120165,13.174131,3.7110785,7.9707358,48
15.8801011,8.3373172,12.4769144,12.0212145,20.2102578,3.9585846,7.6844304,13.967675,12.8206253,3.9585846,11.4706046,10.3654591,8.7265307,16.9917648,15.0031029,13.1938984,18.3330407,17.1663415,8.7246442,10.954647,7.9815649,14.7330962,10.1278208,18.1786787,16.5557269,15.7065734,13.8576997,14.6622053,16.6573289,12.5231028,12.3674442,8.3528374,10.5587861,8.1638957,12.0311221,12.1100025,20.2389383,6.3758977,11.2668122,11.5278766,3.9585846,9.7123002,10.5614303,3.9585846,9.8095841,48
27.8535458,10.1606959,11.2302476,8.5932944,10.4743836,9.08076,11.4095435,12.206952,16.136971,3.8179241,10.4469046,9.0036648,9.4148516,17.1462369,24.8024488,14.0204061,26.1274793,24.9140038,6.5699704,8.155176,3.8179241,9.3562784,9.0007044,14.4157024,18.4655544,14.0262173,29.6348471,10.2487458,10.576072,16.3229037,11.2656186,11.489301,10.3619855,12.3551587,15.2267346,13.1211477,14.8886906,3.8179241,12.1112791,8.5533464,9.4679668,9.7075634,13.5326417,3.8179241,9.4062339,48
28.4809442,3.9164099,10.7358058,10.5324183,26.5409478,10.168144,11.9479482,12.2766966,15.3436175,3.9164099,9.5663944,3.9164099,3.9164099,13.5902613,21.9400296,13.2285933,21.755864,20.9021015,6.1115567,3.9164099,3.9164099,11.3951858,3.9164099,16.4900039,20.0129131,16.8012696,54.5698101,10.5772893,13.9982976,19.5354124,10.7436598,15.4093903,10.8115285,3.9164099,13.3298528,12.1242406,18.6407874,3.9164099,10.6860726,13.9167157,3.9164099,7.0129223,15.8003766,12.6678737,3.9164099,48
18.4829211,11.8339016,18.7528614,11.014558,11.054919,8.9569684,9.4742879,9.6483042,18.4584106,3.9459895,3.9459895,3.9459895,3.9459895,16.6894976,13.8556293,13.5870657,15.7194452,27.7203764,5.2028812,3.9459895,3.9459895,7.7682882,3.9459895,13.8205889,14.6706574,13.6399009,24.3693732,16.4492519,13.9621289,15.2622464,12.1097247,3.9459895,10.6142213,13.4932321,3.9459895,12.1052088,16.5328522,3.9459895,9.2737441,9.1852927,8.7082048,9.7953321,12.8658798,3.9459895,3.9459895,48
19.7012577,9.9433,16.8023179,8.5708819,17.4559089,3.8694216,9.5954694,13.6594909,14.6054049,3.8694216,3.8694216,10.780804,3.8694216,14.6040324,20.95838,15.1296809,23.1878048,24.3125631,5.1318755,10.3698797,3.8694216,8.7638253,12.1268288,16.3767398,15.8489957,16.8810121,30.8585179,15.9769065,12.4404602,17.0814642,13.492032,11.0705021,10.9657808,12.1898526,15.794028,13.6284238,19.6574916,3.8694216,10.9183477,12.2901438,9.1270873,10.4361235,11.6617477,10.27583,7.3371182,48
19.461902,8.664202,14.2319851,9.9721417,17.3605546,8.8577521,8.3102007,10.9681244,18.3075691,3.7394729,14.6323925,10.4476229,3.7394729,15.5060086,24.2867372,14.5900361,19.704429,15.3022777,6.2841382,10.6431538,3.7394729,9.4550992,11.5661717,17.4091244,15.9858046,10.7621375,26.2863512,14.0779795,11.2048918,13.724715,13.8396182,9.6929158,10.8093778,15.9152208,18.4884866,14.6373627,20.2168096,3.7394729,10.9591358,11.9383196,3.7394729,10.8706774,12.7711108,11.4111391,7.6952525,48
13.3654375,9.6170312,14.8651741,12.3683306,11.4062257,3.8094327,8.2138153,12.2432626,14.309133,3.8094327,13.722525,13.0894402,14.6717141,14.8775865,13.017669,18.5136156,17.9359602,12.1690808,12.0167998,18.8577885,3.8094327,11.3766544,10.9982039,9.9346748,16.4216329,11.5866433,12.7981307,13.9838755,18.0271213,16.2414106,13.0863782,11.5020978,9.049973,11.6156453,12.6886256,14.2443824,17.0397257,3.8094327,13.5791496,10.2968116,8.5111233,6.9672773,11.8409245,12.0494996,3.8094327,48
19.7952337,9.9470355,19.6541751,12.2966146,18.0944739,3.9025934,10.4144198,10.8889947,20.1077382,3.9025934,15.4079303,3.9025934,10.9459468,17.345488,14.5076333,16.5547802,16.1884921,22.2372414,6.760115,12.2782179,7.2733926,9.950958,10.4585258,16.3895989,16.8598251,15.4446037,21.7134088,17.3679176,14.0540252,18.1908787,11.7232829,3.9025934,11.8020049,3.9025934,10.9989642,16.1343584,21.0375387,3.9025934,10.7937118,10.4052649,7.9034828,10.7011007,12.4738038,3.9025934,3.9025934,48
22.5322937,9.3958669,18.7843666,10.4674557,22.9264318,3.8859049,6.9074048,11.1175861,14.9489278,3.8859049,14.4142379,3.8859049,3.8859049,19.1197989,20.6742364,17.9572679,15.9196669,15.0048787,7.2646973,11.3387667,3.8859049,10.4779978,12.4951239,17.1521059,14.4857197,17.6259746,38.9538906,15.4500086,16.060319,3.8859049,13.8518315,9.2908433,10.8821025,12.5472425,16.3752254,15.492715,20.2978544,3.8859049,11.5034115,3.8859049,8.7770168,11.8461031,11.1660125,10.0593591,9.0218644,48
27.4777919,11.3821512,16.016556,12.0219141,13.1640294,10.6333861,4.0217448,12.9210767,4.0217448,4.0217448,17.8045191,4.0217448,4.0217448,17.508618,20.3210256,21.2607483,19.6033117,15.0674877,7.3818868,4.0217448,7.5586798,11.065974,11.1634023,17.6560921,17.1498293,23.7633341,18.581974,17.2237115,4.0217448,17.3570517,4.0217448,11.7228359,10.3795905,8.0846523,24.5896162,17.6499291,21.4972222,12.3177068,13.0467754,10.2854094,9.2905765,11.5352908,12.7210137,16.0794881,9.285581,48
20.2390588,3.9675299,16.564269,11.0176406,27.1503087,9.4881571,9.1672903,10.8208594,11.3390229,3.9675299,11.1186552,3.9675299,3.9675299,18.7866927,17.389207,20.8099698,17.8229192,14.3238416,7.0119602,8.6983744,9.4921994,3.9675299,12.4089667,14.5761588,17.6001108,16.6026583,10.032527,18.0512314,13.9199119,16.4281644,12.8186049,9.201693,9.1080203,3.9675299,11.5951685,13.4283812,21.1424533,7.5626468,10.8763915,6.6626606,8.4454228,11.6438992,10.8634038,9.9091077,9.0632519,48
22.0079158,9.0282728,15.2401885,10.2669387,16.5883045,8.6273476,8.7291478,12.1948849,16.1831707,3.8658671,9.0599233,8.7998204,8.888698,17.7147764,18.940325,13.5709315,18.9536845,27.5721299,5.2014165,3.8658671,3.8658671,9.0011861,11.6531347,13.5531967,15.6357797,18.1978538,34.4599617,12.0620686,14.0796872,12.6214813,10.8989179,9.3111815,10.3466259,9.7837677,17.9938563,12.210745,21.7862137,3.8658671,12.8993299,11.0176526,9.6470595,7.6370926,13.8074044,7.6893169,8.3776247,48
27.1755711,10.082215,10.0810061,9.4316196,20.6080859,4.1405489,11.6567256,10.3608742,20.7086306,4.1405489,11.633804,4.1405489,4.1405489,16.3560359,14.8620717,17.6514729,15.0124962,18.4505072,6.6114292,4.1405489,4.1405489,4.1405489,4.1405489,19.1383598,16.1593897,13.8463803,14.8424072,11.7314465,15.8889797,13.0739848,9.7763147,9.5210123,11.3350057,4.1405489,15.2127126,15.913119,22.1560623,4.1405489,10.1321202,9.8159729,9.1478173,4.1405489,12.3955049,13.4014538,4.1405489,48
28.2289416,9.1131887,8.4302136,9.7235474,15.6165033,10.062769,11.6055446,10.2370397,14.5429523,3.9745528,11.2986523,3.9745528,9.5269106,13.5394187,19.6708361,15.805527,21.5886237,23.9077879,8.3059833,3.9745528,8.8001451,3.9745528,12.7305583,19.662266,19.4336786,13.9730983,26.0460259,13.1526096,13.8925289,15.1423731,11.0175769,9.4652953,10.6709846,15.2653578,16.3337381,14.0549426,24.6933351,7.9878548,12.1614724,15.5519711,8.8063177,10.5456732,13.9186616,15.0575625,3.9745528,48
26.3214476,8.0455695,6.9671931,8.0771418,18.4920033,3.9739393,7.2211431,11.521502,15.6805245,3.9739393,3.9739393,3.9739393,10.6505286,14.1970105,21.7975239,13.1684977,23.0776771,18.1721539,3.9739393,3.9739393,3.9739393,8.1379274,3.9739393,16.2631255,16.6331333,20.7700406,19.7108551,13.9632888,15.2342722,15.1087251,11.4116384,12.2315908,8.9630359,11.0883636,26.8825852,14.0188765,20.4210775,3.9739393,12.7357108,13.3616841,8.1812806,10.6045745,13.0160127,3.9739393,10.542623,48
25.4705557,11.3813404,9.3934375,3.7843686,15.5900925,3.7843686,10.8441552,12.1174685,18.5465323,3.7843686,10.0857148,3.7843686,3.7843686,16.3318474,19.6759901,15.3776557,25.1177137,22.8582525,8.067559,3.7843686,3.7843686,12.2407905,10.3886488,13.9411233,16.1675476,17.9680485,29.7990831,11.673402,13.9680372,17.6281978,12.4200668,13.8302006,9.9192368,13.7239408,18.5285602,12.9480911,22.8232048,3.7843686,10.5662347,9.2190122,8.2838615,7.5877519,13.8441669,11.0525398,8.5314883,48
24.4744987,9.2131967,15.8104241,10.9198,17.4557045,3.8330321,10.5150477,12.4682671,15.5014334,3.8330321,12.7084192,3.8330321,9.1851004,16.7947456,15.1879122,19.9316778,18.8543156,18.5350511,5.3823871,3.8330321,7.597197,11.3721251,13.0635247,15.9718692,14.0565339,19.4370808,26.9892052,15.2710719,16.1796852,16.2029051,13.1663518,9.448543,10.4140864,16.437579,23.0199585,16.4623923,21.1744254,3.8330321,12.0553104,8.2929818,6.9248586,10.2191073,9.5839804,10.818685,3.8330321,48
25.3365163,8.592897,14.2041771,8.4161696,12.7416839,3.9512688,11.8519817,12.666014,20.1792078,3.9512688,12.0089257,9.4616382,10.4704537,16.6574264,25.4161505,16.4360829,26.5576146,27.1739406,6.8724351,9.2633868,3.9512688,3.9512688,11.2288319,16.3634325,18.300869,18.6485111,31.6224493,14.3397607,12.849287,17.5641085,12.0649148,12.0845746,10.7017373,14.2837202,14.9411884,12.7972692,15.695477,3.9512688,12.4453909,11.9035869,9.0784832,9.3062255,14.6944319,3.9512688,8.4770562,48
29.0030517,9.5799097,11.2553893,9.6020126,18.132784,10.3283136,10.6711585,12.456761,17.5549792,3.8793223,8.536291,3.8793223,9.0803529,14.3728951,15.7125421,13.5571373,19.7616252,42.620308,7.1851727,10.5140913,3.8793223,10.9794632,10.5056583,19.5843604,18.918281,15.909525,33.8562729,15.7053958,15.0524992,14.2045681,13.7493139,10.0672048,9.9136749,11.4431809,16.0963777,11.9232673,19.1063219,3.8793223,12.1049885,3.8793223,7.2097045,9.5187934,12.6224904,3.8793223,9.1366302,48
24.8707946,8.3620964,14.1516,9.2505055,20.7656884,8.1721855,11.6536905,11.7910378,10.6890769,3.6482401,11.5484508,6.7124888,8.4580715,12.7327687,14.492403,15.5972838,18.9735816,18.7177615,6.0927809,3.6482401,6.159975,9.4530346,12.1475219,16.343075,14.9442975,16.9867356,25.7059046,12.6538732,14.2372148,13.029956,14.2542038,8.7163043,10.3753537,10.0282232,18.7351233,13.90829,20.046121,3.6482401,10.110439,11.3214768,6.7105284,9.6240861,10.0303379,9.2610959,7.6681663,48
33.9079779,12.0731699,10.7397569,10.9447155,23.762866,3.9586391,9.161959,13.2461224,19.1698017,3.9586391,3.9586391,3.9586391,3.9586391,14.5191855,25.4018769,14.7236396,32.3908388,32.7732084,3.9586391,11.9262947,3.9586391,9.8561343,11.3358266,17.7984391,20.5046247,16.8985541,32.7033503,13.1668223,13.2673606,18.1682354,12.9140067,3.9586391,10.8469127,12.6466418,15.8070978,12.1728455,23.2875264,3.9586391,11.9994695,10.2756288,8.4738836,9.0519922,17.1233214,3.9586391,3.9586391,48
21.4061481,8.5123203,8.9216711,8.942171,20.2115947,4.0133658,7.5750934,12.1219072,11.6914015,4.0133658,9.4144579,9.1544974,11.8254744,13.8662455,17.894019,12.9308215,18.2968939,18.6001382,7.5472971,12.674524,7.2341484,8.3557226,10.0733999,21.2069197,19.742865,16.1875739,15.8495891,11.862625,13.026258,15.9748192,12.4378708,10.0449879,10.4305861,10.3908985,12.6887524,12.1155777,17.7306908,4.0133658,13.2678787,8.0512153,7.3479803,8.5550968,11.8933718,13.9080622,9.1372802,48
19.7117253,14.2071853,11.4569005,11.3623771,14.8392216,10.686005,10.9090246,13.2939558,20.2270717,4.0086023,4.0086023,4.0086023,4.0086023,15.5079573,20.0478901,16.0904922,27.5288364,20.0923279,7.2521385,11.0082523,4.0086023,9.2108557,11.2014402,17.114026,21.2149348,17.7153203,23.0118382,12.9531761,14.7721597,13.0248799,13.2986293,4.0086023,12.9902153,13.4851525,17.5471771,13.3116232,14.4265403,4.0086023,13.392118,9.9060464,9.8543281,4.0086023,15.5922757,4.0086023,4.0086023,48
16.3929941,8.8596346,14.3816481,14.1852467,16.6240239,3.8112374,8.1821838,12.7221004,12.6875853,3.8112374,13.8323637,9.975528,12.839549,14.7443984,14.2534558,16.7090542,21.4367165,13.7117835,11.4066768,16.4712643,3.8112374,3.8112374,10.2769773,16.4126066,16.6001438,15.1685829,16.0670627,14.5351626,19.4435457,18.9054115,13.5077503,9.6126186,11.0878404,9.1472166,16.5863729,14.1524128,19.7281569,11.3744634,14.3180347,11.2223382,9.4609494,10.1606328,11.9890978,12.7266449,8.3348568,48
10.8501223,9.5001222,13.2009088,12.7723958,11.8840164,3.9086183,9.0154487,13.7422291,15.1123258,3.9086183,15.7687412,13.183859,14.4798823,15.411739,16.0888638,17.849692,19.143868,12.3629438,10.3580099,17.0393897,3.9086183,11.6364762,10.634517,12.9486704,16.3871885,13.7598872,11.3004464,12.1829835,18.4209675,16.5889767,9.5288494,10.9231522,10.3740312,11.1493255,9.9711334,15.9231468,17.0219831,6.8203376,13.6757988,8.6568989,7.6936392,9.2909142,10.7405307,10.6785259,7.8264814,48
21.2920751,8.2789481,15.2828683,10.7492586,15.9937247,3.7736519,10.8835269,11.3271264,10.7496697,3.7736519,13.86089,7.6942559,3.7736519,13.810884,14.6161792,15.9799807,14.928334,25.2920216,6.8414243,10.3743607,9.5346083,9.1114751,10.1344652,16.1446845,14.9451736,14.3837454,20.8825102,14.6468392,15.4159353,13.6499101,12.7912846,9.8841367,9.0388513,12.2239578,12.6029078,14.0991381,20.2925294,3.7736519,11.3969371,11.5230367,6.6511081,11.1001015,10.2360239,9.9020411,8.5261946,48
28.7064688,9.694676,9.8584256,10.5997227,23.7305556,3.8411037,11.5495954,11.8377938,14.6989972,3.8411037,8.7131565,3.8411037,3.8411037,20.4411767,19.6234409,12.7851042,23.8348047,18.8833293,8.3610061,10.1234761,8.9939244,13.7323002,11.5052686,18.1050667,19.1369122,20.5141064,19.5507389,12.0531327,14.1337778,15.1591655,13.6128928,11.7761454,10.9375009,13.7417985,13.8126751,15.3981017,24.2370188,7.7701166,11.8353132,10.6913065,8.3120385,10.2743367,12.7592702,10.760403,3.8411037,48
31.2046644,9.4110537,11.7894055,10.3478614,23.6431367,9.5378984,11.1527489,12.0938526,16.3103175,3.7715434,11.076642,3.7715434,9.0970261,17.9078066,18.3409968,13.9080729,21.096416,23.9527723,6.3106287,10.6321812,3.7715434,10.871295,13.1531255,13.8561215,17.5842589,17.0725978,30.3624735,14.866846,14.4592109,15.8907607,10.8644652,9.7131874,9.3450394,14.542615,14.6989621,12.0213541,14.3655054,3.7715434,11.909499,9.7363555,8.9500436,9.923649,13.2675249,3.7715434,8.7464883,48
12.9644978,10.6110092,11.318009,13.2993738,10.2796962,3.7273649,6.5879803,10.5267894,14.2223221,3.7273649,12.68699,13.1380661,13.1725719,14.0324577,11.4241275,16.2336272,18.4545674,10.770387,11.2746769,12.0702633,3.7273649,3.7273649,11.2894943,16.5916468,15.0570134,13.8197879,9.7020524,12.9113135,21.8003698,15.9424829,15.1734464,11.7155987,8.7840309,9.0940958,3.7273649,15.7983736,20.21863,5.6161304,13.7395615,11.030595,8.072965,9.9327081,11.8197918,12.0046895,8.8768055,48
21.1738665,9.1369732,13.0586019,10.3900496,11.569678,3.7459797,7.5807639,11.5258899,13.2691194,3.7459797,12.8808048,3.7459797,3.7459797,15.745078,15.2881712,14.531136,16.5866353,22.4213979,7.3024558,8.5928557,6.4042441,9.0648057,9.798519,18.7162743,14.1810017,16.4978945,15.914505,13.1953246,13.124724,15.1886117,9.7585976,9.2931292,10.5104121,15.898733,12.1140717,13.2876532,19.2295242,3.7459797,10.9739887,10.9938315,8.1654648,9.934226,11.8043037,10.5095472,7.7796628,48
24.5210519,8.8571079,22.5537874,10.0504634,24.1080387,3.8845196,3.8845196,10.904016,8.6502819,3.8845196,11.343758,3.8845196,9.2572775,15.6200501,8.6127853,16.5276314,8.9574121,16.2042656,5.2229207,3.8845196,7.0180535,11.8390729,11.7924828,16.0184999,14.3037757,20.8983788,32.1906292,16.1641736,17.9133827,12.2477947,13.0729089,11.2843974,11.639887,10.6844589,3.8845196,11.6544595,17.1883634,8.2341364,6.435196,10.9711004,3.8845196,6.8357674,8.7403521,3.8845196,3.8845196,48
19.5433474,9.4933088,10.0512002,8.7340326,14.5007698,3.9705341,9.4309329,12.1893825,14.2882442,3.9705341,3.9705341,10.1497887,3.9705341,13.6664909,21.5342655,13.0227836,23.4122938,22.7296306,7.1772798,3.9705341,8.3291798,11.2061641,3.9705341,15.3793108,16.215461,17.0278759,24.040385,11.4691103,15.7480727,13.014122,11.5338149,9.7118958,10.7080972,3.9705341,16.0223319,13.6909025,19.1678972,7.7715427,11.6194118,7.8920642,8.0491537,9.3547415,11.7350665,3.9705341,8.1645912,48
28.1264945,9.0969376,10.618131,8.7704127,12.9667395,3.7919682,9.8278227,11.4292609,11.972461,3.7919682,10.3683323,3.7919682,3.7919682,14.0141987,19.6026619,13.5369609,22.2469008,23.2442754,8.3545209,3.7919682,3.7919682,12.3102031,10.1175021,14.2733627,16.1558645,13.7978723,19.9754401,12.4449209,16.4538632,14.7037406,13.1164909,11.8853483,9.0588869,10.5165321,13.6065986,13.2130129,18.3218308,5.0460918,12.7487279,10.149339,7.402401,10.0346049,12.8880389,9.8305971,8.0249884,48
21.0542884,9.4079604,13.0619684,7.9901828,15.4760044,3.935654,9.8036712,13.1336522,12.4142676,3.935654,10.5080795,3.935654,3.935654,13.3256565,24.0356661,12.6016868,23.3383244,12.6364611,7.5877578,12.8377544,3.935654,8.8202235,16.4765942,10.9718936,18.7554001,25.7372661,21.1804801,3.935654,11.3378314,15.8653998,13.9119209,10.3016362,12.7479376,13.6209172,17.7205631,13.9183659,16.8539931,13.9462768,12.3015434,12.0372012,9.4120253,9.9060914,15.8529094,29.0351629,9.0357987,48
22.80903,9.3257036,26.5505878,11.7268261,13.4011363,4.1411414,10.204846,11.0508738,19.631072,4.1411414,13.6099779,11.2134063,4.1411414,19.7333075,16.0119615,24.6827166,28.0033929,22.6597795,8.3756517,12.1884617,8.8569407,9.7598853,17.1251889,14.9382821,21.4208999,16.8884574,24.5697192,20.3587013,19.7954186,18.7716479,16.6300492,12.3224377,12.4442026,11.8830108,14.3205081,14.0404974,20.767117,4.1411414,11.0132409,4.1411414,7.4175746,13.4376963,10.2130931,4.1411414,4.1411414,48
21.7337902,11.7177112,14.300911,8.3790395,18.2621432,3.7510649,3.7510649,10.4153209,10.8976551,3.7510649,9.0842182,3.7510649,3.7510649,12.7681582,15.5293267,13.166428,12.2779148,16.070702,3.7510649,3.7510649,3.7510649,3.7510649,10.4731641,15.1732317,14.7482745,16.7621171,20.5740485,14.4592603,14.6371218,18.0626679,11.8991067,3.7510649,8.0850148,3.7510649,15.7945134,12.6862364,22.0440289,3.7510649,11.9564447,11.4165721,9.1678783,9.4117318,16.4420863,10.4823124,8.6917969,48
18.0661294,9.8982514,9.5332221,10.6999265,15.7678072,3.9131449,8.975384,9.6266628,12.8545424,8.4256521,9.0905631,3.9131449,9.0937139,12.6898283,16.8939039,14.3326434,21.2135372,16.2470112,9.8341644,3.9131449,3.9131449,10.9343321,11.9124536,18.3401002,20.1528658,13.3321418,16.9054098,11.5416613,14.7280068,15.6773079,12.0128007,10.4602129,9.2192021,10.7890976,14.6455978,15.3922818,20.1681446,11.6703166,13.4889628,11.0996564,7.3785906,10.4665686,14.3850041,14.8908977,10.3971908,48
21.8375696,11.3138385,11.3217854,10.0043561,22.2081645,4.0597626,13.3566104,15.5757842,19.7513577,4.0597626,9.7072403,9.9149572,4.0597626,20.6325563,17.0570703,18.832767,28.4692287,15.2313522,10.3662117,10.8489664,10.0803216,13.992415,10.9300063,18.7562273,25.8026886,23.3797204,16.577118,14.0541241,14.522848,16.2421043,10.7678492,14.6186459,10.5769088,16.3618271,14.6213301,14.3480707,16.4649236,4.0597626,11.9311214,10.0472791,8.6884823,12.1745941,11.7140706,4.0597626,4.0597626,48
