SourceGENES,TargetGENES,Interaction,Edges
FOSB,FLI1,0.108119790395557,activation
EGR2,IRF8,0.107851829996002,repression
NFYA,STAT1,0.10774338901153,activation
RREB1,LMO2,0.107712739479762,repression
FLI1,CEBPB,0.107520755052763,activation
EGR2,PPARD,0.107456543573277,activation
MYB,TFPT,0.107448677870655,repression
VDR,MYEF2,0.107351558676731,repression
EGR2,LMO2,0.10716199984884,repression
RREB1,CBFB,0.107151173640251,activation
NFYA,RREB1,0.107078798422963,activation
TCFL5,VDR,0.107070718473142,activation
IRF8,MYEF2,0.106726083476768,activation
TRIM28,HOXA13,0.1065132620296,activation
TRIM28,PPARD,0.106393931768942,activation
KLF10,FOS,0.106222296972064,activation
PPARG,NFYA,0.105965387460588,repression
VDR,NFATC1,0.105922223895932,activation
MAFB,NFYA,0.1049928966564,activation
SPI1,HOXA13,0.104745028698136,repression
SMAD3,PRDM1,0.104262127958546,repression
TRIM28,SPI1,0.104121622899822,activation
VDR,RUNX1,0.104087784937751,activation
TRIM28,NFE2L1,0.104040284432015,activation
MYB,LMO2,0.103901660185744,activation
STAT1,PRDM1,0.103882887992795,activation
FOS,STAT1,0.103747449972104,activation
BCL6,KLF13,0.103590306291463,repression
HOXA10,SPIB,0.103496788999417,activation
HOXA10,SMAD3,0.10346034691941,activation
UHRF1,FOSB,0.103448660321609,repression
TCFL5,CEBPB,0.103355871693511,repression
MYEF2,JUN,0.103310012527444,repression
IRF8,TRIM28,0.103280961675058,repression
SNAI1,IRF8,0.103275070379873,repression
FOSB,MYEF2,0.103233077155717,repression
SPI1,SPI1,0.10317387937341,activation
PPARD,RXRB,0.103003188349524,activation
KLF13,KLF13,0.102857302736739,activation
SNAI1,LMO2,0.102692947747203,repression
NFYA,NFE2L1,0.10254061401006,activation
MYB,SP3,0.102504054884113,activation
SNAI1,SP3,0.10184815675085,activation
SMAD4,CEBPD,0.101824707687612,activation
ETS1,TCFL5,0.101737758475534,repression
BCL6,MAFB,0.101652847089968,activation
RUNX1,NFATC2,0.101460361289926,repression
RREB1,UHRF1,0.101155580666016,repression
HOXA10,NFATC2,0.101028107477116,activation
TRIM28,SMAD4,0.100997362889416,activation
FLI1,MYB,0.100663651752866,activation
FOSB,TRIM28,0.100498874783155,repression
TCFL5,CBFB,0.10045561404205,activation
TRIM28,NFYC,0.100445392900831,activation
KLF13,MAFB,0.100368705209109,activation
NFYA,FLI1,0.100299447889723,activation
FOS,RREB1,0.100251636612829,repression
RREB1,SP3,0.10016523562647,repression
UHRF1,SNAI1,0.100086026301964,repression
MYEF2,NFYA,0.0995341901282324,activation
NFYA,MYEF2,0.0991949691374784,activation
TRIM28,UHRF1,0.0989531912152958,activation
SNAI1,PPARD,0.0989326096996379,activation
FLI1,HOXA13,0.0988603833454408,activation
UHRF1,MAFB,0.0988585000173995,repression
TCFL5,PPARD,0.098714967668615,activation
SPIB,IRF8,0.0986625475569348,activation
EGR2,CBFB,0.0986460484949859,activation
IRF8,RUNX1,0.0984945951001271,activation
RREB1,CEBPB,0.0982363625405318,activation
FOS,MYEF2,0.0981083575945283,activation
TCFL5,MYB,0.0979509561881127,activation
EGR2,BCL6,0.097880738454059,activation
FOS,TRIM28,0.0977703426446623,repression
ETS1,PPARG,0.097557107653563,activation
IRF8,NFATC1,0.0974662899854456,repression
BCL6,SNAI1,0.0974569218079825,repression
SPIB,BCL6,0.0974356150183747,activation
VDR,JUN,0.0972441932353635,repression
PPARD,PPARD,0.0970620783808163,activation
PPARD,ETS1,0.0970447288353277,activation
EGR2,PRDM1,0.0969878969337905,activation
PPARD,VDR,0.0969144885487606,activation
SNAI1,BCL6,0.0968057395551421,repression
TRIM28,IRF8,0.0967934896002605,repression
FOSB,RUNX1,0.0966139548517244,activation
KLF13,SNAI1,0.0965215293716859,activation
EGR2,SP3,0.0964983510407974,activation
FLI1,SPI1,0.0964022985636365,repression
IRF8,NFYA,0.0962726736371068,activation
CEBPB,PRDM1,0.0962562538336621,activation
SMAD4,SNAI3,0.0961268338845134,activation
KLF10,KLF10,0.0959512128026304,activation
SNAI1,CEBPB,0.0959440052718303,repression
NFYA,TRIM28,0.0958091728720692,repression
VDR,FLI1,0.0956385170819999,repression
TFPT,PPARG,0.0955757900329669,activation
FOSB,NFATC1,0.0954824234185791,activation
SNAI1,CBFB,0.0954484050364739,activation
HOXA10,TFPT,0.0951369088649515,activation
CEBPB,NFATC2,0.0948839151916971,repression
UHRF1,KLF13,0.0948328382013953,repression
CBFB,HOXA10,0.094719560060872,repression
RUNX1,TCFL5,0.0946518513451829,activation
KLF10,EGR2,0.0945930716039406,activation
STAT1,NFATC2,0.0945495918757007,activation
TRIM28,SMAD3,0.0944430985324927,repression
TCFL5,HOXA13,0.0942158711712906,repression
PRDM1,SNAI1,0.0941328959562076,activation
FOSB,NFYA,0.0940492219694746,activation
RUNX1,PPARG,0.0940277972049713,repression
PRDM1,FOSB,0.0939437897045704,activation
CBFB,TCF3,0.0937798065830279,activation
TFPT,NFATC2,0.0936954661050945,repression
SNAI1,MYB,0.0936178930149814,repression
STAT1,SMAD3,0.0931011128168701,activation
MYB,CEBPB,0.0928041563848183,repression
CEBPB,SMAD3,0.0925425835438946,repression
RUNX1,SMAD3,0.0921802460519206,activation
TFPT,TCFL5,0.0920265557612868,activation
EGR2,CEBPB,0.0915194172377429,repression
SPI1,NFYC,0.0914712257831656,repression
HOXA10,ELK1,0.0913684378610673,repression
TCFL5,IRF8,0.0912594309955894,repression
RREB1,HOXA13,0.0908864314002024,activation
SPIB,RXRB,0.090856678279849,repression
HOXA13,SPIB,0.0905697004517227,activation
RREB1,MYB,0.0899984330907582,activation
FOS,FLI1,0.0899858851165966,activation
ETS1,SMAD3,0.0899697741191502,activation
VDR,NFYA,0.0899347226148636,activation
STAT1,PPARG,0.0898245597552355,repression
EGR2,HOXA13,0.0895557345477317,activation
NFYA,RUNX1,0.0895443592422397,activation
FOS,NFATC1,0.089370343888719,repression
TRIM28,STAT1,0.0892887080920996,repression
TCFL5,SPI1,0.0892195727253392,repression
PRDM1,MAFB,0.0891148679900993,activation
FOS,RUNX1,0.0891016323539287,repression
SPIB,VDR,0.0888969992400654,repression
EGR2,VDR,0.0887389638388405,activation
SPI1,SMAD4,0.0886655308535849,repression
STAT1,TCFL5,0.0885272745659912,repression
SMAD4,HOXA10,0.088417788436926,activation
TCFL5,NFYC,0.0883722726875501,activation
NFYA,NFYA,0.0883131945277757,activation
SNAI1,UHRF1,0.0882483110936071,repression
NFYA,NFATC1,0.0882436299497737,repression
TRIM28,BCL6,0.0882305417542193,repression
SPIB,ETS1,0.088200368879944,repression
SMAD4,TCF3,0.0877184929959556,activation
CEBPB,PPARG,0.087643565728559,activation
CEBPB,TFPT,0.0874722357589463,repression
ETS1,ELK1,0.0873087208816697,repression
IRF8,JUN,0.0871874279050353,repression
MYB,HOXA13,0.0870036410246512,activation
MYB,CBFB,0.0869941739313606,activation
SNAI1,HOXA13,0.0869359599156649,repression
STAT1,TFPT,0.0866779569667652,activation
PPARG,FOSB,0.0864652613798079,repression
TCFL5,NFE2L1,0.0864342213498963,repression
RREB1,SPI1,0.0864225866253412,activation
PPARD,LMO2,0.086207954970352,activation
PPARD,CBFB,0.0861715229025739,activation
SMAD3,NFATC2,0.0860227809763086,activation
SMAD3,PPARG,0.0858549759842858,activation
FOSB,JUN,0.0858117768204198,activation
CEBPB,TCFL5,0.0855286510123057,repression
SPIB,PPARD,0.0851027859709985,repression
SPI1,STAT1,0.0846971058284512,activation
HOXA10,SNAI3,0.0846785404423482,activation
RUNX1,TFPT,0.084648677739339,repression
FLI1,NFYC,0.0846028376963713,activation
MYB,MYB,0.0845923744732119,activation
MAFB,FOSB,0.0844381616523815,activation
PPARG,SNAI1,0.0844030148843271,repression
TCFL5,SMAD4,0.0843914412160712,repression
TCFL5,UHRF1,0.0842199395116654,repression
SPI1,RREB1,0.0842178812332117,activation
SMAD3,TCFL5,0.0841721770910588,repression
PRDM1,KLF13,0.0839010485417801,activation
PPARG,MAFB,0.0838668683659347,activation
MYB,PPARD,0.0837579195282878,repression
SMAD3,SMAD3,0.08374458905322,activation
TCFL5,BCL6,0.0836141111019066,activation
RUNX1,ELK1,0.0835713252049982,repression
FOS,NFYA,0.0834234687504415,repression
ETS1,TFPT,0.0830939118258377,activation
CBFB,IRF8,0.0829974967225165,activation
TFPT,SMAD3,0.0829077571967692,activation
MAFB,SNAI1,0.0828865730961083,activation
TRIM28,TRIM28,0.0827635170022008,activation
CBFB,BCL6,0.0824040356899199,activation
MYB,VDR,0.0823016529431904,activation
SNAI1,SPI1,0.0822029438509605,activation
STAT1,ELK1,0.0820418868564383,repression
PPARD,UHRF1,0.0815244567068135,repression
SPI1,NFE2L1,0.0814180430803456,repression
MAFB,MAFB,0.0811803905696582,activation
HOXA13,PRDM1,0.0811746627968412,activation
CEBPB,ELK1,0.0810468065809565,activation
TRIM28,NFATC1,0.0808682616920561,repression
TRIM28,RREB1,0.0806580290431426,activation
FLI1,SMAD4,0.0800605748449895,activation
MYB,NFYC,0.0798704681966701,repression
FOS,JUN,0.0796760301234893,activation
PPARG,KLF13,0.0794474801101484,repression
MYB,NFE2L1,0.0792571185540869,repression
TRIM28,MYEF2,0.0790173879507457,repression
EGR2,NFYC,0.0789784298490948,activation
FLI1,RREB1,0.0788721046659032,activation
TRIM28,RUNX1,0.0787350593324422,activation
PPARD,SP3,0.0786615295819383,repression
SPI1,FLI1,0.0785285360080352,repression
FLI1,STAT1,0.0785107586013138,repression
NFYA,JUN,0.0782608317898318,repression
RREB1,NFYC,0.077867388917991,activation
PPARD,CEBPB,0.0778627256004497,activation
SPI1,MYEF2,0.077718683261882,repression
SPIB,LMO2,0.0772839016036871,repression
MYEF2,FOSB,0.0771729321041388,repression
TCFL5,STAT1,0.0771603743849222,repression
TFPT,TFPT,0.0771492320954913,activation
SMAD3,TFPT,0.077131107661503,activation
MAFB,KLF13,0.0769168347367138,activation
SNAI1,NFYC,0.0767696981078727,activation
NFATC1,SPIB,0.0765158042306762,repression
SPIB,CBFB,0.0764515072882448,activation
SNAI1,SMAD4,0.076173200109419,repression
SPI1,TRIM28,0.0759532453462491,activation
SNAI1,NFE2L1,0.0750610246217299,repression
CBFB,RXRB,0.0749188542110564,activation
TRIM28,JUN,0.0748073410413478,activation
FLI1,FLI1,0.0747194020372029,activation
UHRF1,FOS,0.0746576196272076,activation
MYB,SMAD4,0.0743970077380481,activation
SPIB,UHRF1,0.0741069007637596,activation
VDR,FOSB,0.0738496735990343,repression
BCL6,KLF10,0.0736568096664265,repression
BCL6,FOS,0.0735473963301464,repression
EGR2,SPI1,0.0735301126365565,activation
SMAD3,ELK1,0.073319527391014,activation
MYB,SPI1,0.0732874221583128,repression
IRF8,FOSB,0.07303837927299,activation
KLF13,FOS,0.0729154964807702,activation
KLF13,KLF10,0.0727047234291345,activation
EGR2,UHRF1,0.0725460878820106,repression
RREB1,SMAD4,0.0725160217876324,activation
EGR2,MYB,0.0724936027059858,repression
FLI1,NFE2L1,0.0724912100792455,activation
VDR,SNAI1,0.0724616686429962,repression
PPARD,HOXA13,0.0724091052603957,repression
ETS1,CEBPD,0.0722667886530594,repression
HOXA10,TCFL5,0.0722217624594074,activation
FLI1,MYEF2,0.0721445503202547,activation
MYEF2,SNAI1,0.0720187856453049,activation
CBFB,VDR,0.0718663183461257,activation
TFPT,ELK1,0.0717983538434203,activation
RREB1,STAT1,0.0717677169683181,activation
MYEF2,MAFB,0.0715962604609322,repression
LMO2,SPIB,0.0715888537669399,repression
TRIM28,PRDM1,0.0713854006713694,repression
TRIM28,FLI1,0.0712948069748998,activation
SPI1,RUNX1,0.07121775702075,activation
CBFB,PPARD,0.0712172999677112,activation
SMAD4,IRF8,0.0712003230585239,repression
SNAI1,STAT1,0.0711779258714244,activation
VDR,MAFB,0.0711559973940449,activation
CBFB,ETS1,0.0711260235921279,repression
MYEF2,KLF13,0.0710858049258501,activation
RREB1,RREB1,0.0710758302645735,activation
FOSB,FOSB,0.0710550044003073,activation
PPARD,MYB,0.0707881008265835,repression
HOXA13,SMAD3,0.0705871003795745,activation
MYB,STAT1,0.0703781631135681,activation
SPIB,SP3,0.0703400526174582,activation
UHRF1,KLF10,0.0701141792840237,repression
TCFL5,RREB1,0.0700239451244353,repression
PRDM1,FOS,0.0699879280947314,repression
SPIB,CEBPB,0.0699636495592803,repression
SPI1,NFATC1,0.069712431859421,repression
NFATC1,PRDM1,0.0696579396380735,activation
HOXA10,PPARG,0.0696485102496308,repression
SPI1,NFYA,0.0696041869868667,activation
SMAD4,BCL6,0.0695325765217349,activation
LMO2,PRDM1,0.0694416757748622,repression
MYB,IRF8,0.0694139288780881,activation
HOXA13,PPARG,0.0691074261073901,repression
IRF8,KLF13,0.0691037433965182,activation
FLI1,TRIM28,0.0690904484260261,activation
PPARD,SPI1,0.0690438544692726,activation
TCFL5,NFATC1,0.0687379948222361,repression
TCFL5,TRIM28,0.0685105771281264,activation
EGR2,STAT1,0.0682229779476269,activation
SMAD4,RXRB,0.0680776418100043,activation
HOXA10,CEBPD,0.0676051479862073,activation
CEBPB,SNAI3,0.0674571363840658,activation
TRIM28,NFYA,0.0674299175890068,repression
VDR,KLF13,0.0674032675761008,activation
RREB1,FLI1,0.0673487140182796,activation
HOXA13,NFATC2,0.067339632759666,activation
TCFL5,RUNX1,0.0671673483362104,activation
NFYA,FOSB,0.0671477432345458,activation
FOSB,KLF13,0.0671147167629887,activation
KLF10,PRDM1,0.0668625376278186,repression
RREB1,NFE2L1,0.0667132401925603,activation
SNAI1,RREB1,0.0667038505311422,repression
ETS1,SNAI3,0.06668418899814,repression
IRF8,MAFB,0.0666008131341683,repression
HOXA13,TFPT,0.0659985259665706,repression
FOS,FOSB,0.0659967029644604,activation
SPIB,MYB,0.0658379862705017,activation
HOXA13,TCFL5,0.065772494894946,repression
TCFL5,MYEF2,0.0656860516668974,activation
STAT1,SNAI3,0.0654170426458935,activation
ETS1,HOXA10,0.0652237751120562,repression
FLI1,NFYA,0.0650623670736175,activation
SMAD4,ETS1,0.0649708633879665,activation
UHRF1,EGR2,0.0649654254537201,repression
EGR2,SMAD4,0.064937771954992,activation
FOSB,MAFB,0.0648988995737626,activation
FLI1,RUNX1,0.0647581462054518,activation
RUNX1,SNAI3,0.0647136363829354,repression
RREB1,MYEF2,0.064525868778383,activation
SPIB,HOXA13,0.0644874632809397,activation
EGR2,NFE2L1,0.064297223743754,activation
RUNX1,CEBPD,0.0641889009296749,activation
SMAD4,VDR,0.0640854176459343,repression
SNAI1,MYEF2,0.0640726010164882,activation
TCFL5,FLI1,0.0639499780454829,activation
TCFL5,JUN,0.0639459282209133,activation
SNAI1,TRIM28,0.063730771350398,activation
NFYA,KLF13,0.0637153558981995,activation
FLI1,NFATC1,0.0634975214370164,repression
IRF8,SNAI1,0.063433639794812,repression
FOS,MAFB,0.0633825019935549,activation
MYB,UHRF1,0.0633682395585251,repression
CBFB,CBFB,0.0631575617335455,activation
CBFB,LMO2,0.063054927616228,repression
SPIB,SPI1,0.0629338327936166,activation
EGR2,RREB1,0.0629314547598194,activation
PPARG,FOS,0.0627515351835396,activation
ETS1,TCF3,0.0626592978817967,activation
SMAD4,PPARD,0.0625076017606662,activation
TCFL5,PRDM1,0.0624485651238905,repression
CEBPB,CEBPD,0.0622365839304584,activation
BCL6,EGR2,0.0621687685944814,activation
SPI1,JUN,0.0621336079191342,repression
FOSB,SNAI1,0.0620406201702516,activation
PPARD,NFYC,0.0620385865018429,activation
MYB,NFATC1,0.062036084413327,repression
RREB1,TRIM28,0.0619440440487932,activation
FOS,KLF13,0.0618974653572137,activation
PRDM1,KLF10,0.061887586261686,repression
FOS,SNAI1,0.0617390555110195,activation
NFYA,MAFB,0.0617386962944878,activation
PRDM1,EGR2,0.0616446006690921,activation
MAFB,FOS,0.0616130196757366,activation
NFYC,SPIB,0.0615585195140718,repression
EGR2,FLI1,0.0613494789717935,repression
KLF13,EGR2,0.061341667141398,repression
NFYC,PRDM1,0.0612956897878889,activation
STAT1,CEBPD,0.0608251644018267,repression
SNAI1,NFATC1,0.0607338668126592,activation
MYB,RREB1,0.060670099411343,activation
SP3,SPIB,0.0605398868287216,activation
CBFB,UHRF1,0.0605064302088419,repression
MYB,RUNX1,0.060274859310084,activation
SNAI1,RUNX1,0.0602577794753261,repression
PPARG,KLF10,0.0600889778862163,activation
NFATC1,PPARG,0.0597759133239368,repression
HOXA10,TCF3,0.059571935923807,repression
HOXA13,ELK1,0.0594843987501272,activation
NFATC1,NFATC2,0.0594086676416284,activation
SNAI1,FLI1,0.0593521429252179,repression
NFATC1,SMAD3,0.0592309614462717,activation
RREB1,RUNX1,0.0589929888228498,activation
MYB,JUN,0.0589488858446557,repression
TCFL5,NFYA,0.0584745001746319,activation
NFYA,SNAI1,0.0584631834662435,activation
MYB,TRIM28,0.058432388765872,activation
RREB1,NFYA,0.0583830538308046,activation
TFPT,CEBPD,0.0583297282530727,repression
RUNX1,HOXA10,0.0582967479180861,repression
RREB1,NFATC1,0.0581573933366475,activation
LMO2,PPARG,0.0578990237959287,activation
MAFB,KLF10,0.0578377089970416,activation
SMAD4,LMO2,0.0573710430232808,activation
CBFB,SP3,0.0571700234257549,activation
PPARD,SMAD4,0.0570900260096047,activation
RUNX1,TCF3,0.0570582007557683,repression
NFATC1,TCFL5,0.0569590038500799,repression
PPARD,STAT1,0.0569188251062206,activation
PPARD,RREB1,0.0568910848439954,repression
CBFB,CEBPB,0.0568869375023657,repression
SMAD4,CBFB,0.0565325115853712,activation
MYB,PPARG,0.0564785579097482,repression
SMAD3,SNAI3,0.0560929062026773,activation
FLI1,JUN,0.056068495798252,activation
MYB,MYEF2,0.0560183472576116,repression
SPIB,NFYC,0.0558462692498607,repression
HOXA10,PRDM1,0.0558410099114692,activation
EGR2,NFATC1,0.0557521603102509,activation
EGR2,RUNX1,0.0557093930160558,activation
TRIM28,SNAI1,0.0554344190636175,activation
MYB,BCL6,0.0553924098495281,repression
LMO2,NFATC2,0.0553583383970191,activation
NFATC1,TFPT,0.0553351427251485,activation
TRIM28,FOSB,0.0551636214365963,repression
PPARG,EGR2,0.0551297882180902,repression
TFPT,SNAI3,0.0550484974192569,activation
SNAI1,JUN,0.0550242453740975,repression
LMO2,TCFL5,0.0546661247306207,repression
PPARD,FLI1,0.0544593081107434,activation
SNAI1,NFYA,0.0544349960427543,activation
TRIM28,MAFB,0.0542363453367082,activation
ETS1,IRF8,0.0541418870743582,repression
STAT1,HOXA10,0.0540705084709167,repression
SMAD3,CEBPD,0.0540536348929811,activation
CEBPB,TCF3,0.0540072535229885,activation
MYEF2,FOS,0.0540069662565677,activation
STAT1,TCF3,0.0539011202648268,activation
VDR,FOS,0.0538950161798673,activation
TFPT,HOXA10,0.0538789699394052,activation
MAFB,EGR2,0.0537992410515578,activation
ETS1,BCL6,0.0537426084870994,activation
MYB,FLI1,0.0534898025381704,activation
SMAD4,UHRF1,0.0534870009016554,activation
SMAD4,SP3,0.0534578097496942,activation
CEBPB,HOXA10,0.0530040141147072,activation
LMO2,SMAD3,0.0530007117642403,activation
SPIB,SMAD4,0.05278852793506,activation
SPI1,FOSB,0.0527654252033381,activation
CBFB,HOXA13,0.0526952079323771,activation
EGR2,JUN,0.0525344949823931,activation
HOXA10,RXRB,0.0524490935799937,activation
SMAD4,CEBPB,0.0523848216277843,repression
CBFB,MYB,0.0520288158976365,activation
RUNX1,IRF8,0.0519917608782941,activation
PPARD,NFE2L1,0.0518626362256975,repression
EGR2,MYEF2,0.051825348834954,repression
RREB1,JUN,0.051781484523974,repression
RUNX1,BCL6,0.0516037755081708,repression
SPIB,RREB1,0.0514138797412299,activation
EGR2,TRIM28,0.0514133753116764,repression
SPIB,STAT1,0.0514126525788129,repression
TFPT,TCF3,0.0512665019664454,activation
SP3,SMAD3,0.0511028739138348,repression
PPARD,MYEF2,0.0510250906292538,activation
CBFB,SPI1,0.050959700839914,repression
EGR2,NFYA,0.0508799600734448,activation
MYEF2,KLF10,0.0505907068653213,activation
VDR,KLF10,0.0504783986718193,repression
HOXA10,HOXA10,0.0503841208157054,activation
TRIM28,KLF13,0.0503301284624953,repression
TFPT,BCL6,0.050270130751021,activation
SMAD3,HOXA10,0.050064194656438,activation
NFATC1,ELK1,0.0500127218453271,activation
STAT1,IRF8,0.0499293013398197,activation
SPI1,KLF13,0.0498650855625184,repression
TFPT,IRF8,0.0497180577586569,activation
NFYC,PPARG,0.0496467587122794,repression
LMO2,TFPT,0.0496218291849837,repression
STAT1,BCL6,0.0495123765194733,activation
SPI1,MAFB,0.0489904354229892,activation
MYB,NFYA,0.0488527708861131,repression
PPARD,TRIM28,0.0488488929407756,activation
FLI1,FOSB,0.0488172789496263,activation
CEBPB,IRF8,0.0487576481572583,repression
SMAD4,MYB,0.0487093132848111,activation
SPIB,FLI1,0.0487013226208564,repression
SMAD3,TCF3,0.0485366866765767,repression
SP3,PRDM1,0.0484539832066481,repression
SMAD4,HOXA13,0.048376661658838,activation
IRF8,KLF10,0.0482407451817087,activation
CEBPB,BCL6,0.0481468198914319,repression
SPIB,NFE2L1,0.0480972269077424,repression
IRF8,FOS,0.0480881679528826,activation
ETS1,VDR,0.0479343951435984,repression
SP3,TFPT,0.0479162781693041,activation
ETS1,RXRB,0.0477647939447343,repression
VDR,EGR2,0.0476241605067555,activation
HOXA13,SNAI3,0.0475179258167136,activation
FOSB,FOS,0.0470258862149837,activation
FOSB,KLF10,0.0469273242779305,activation
PPARD,NFYA,0.04684548109325,repression
ETS1,ETS1,0.0468360157084379,activation
SPIB,MYEF2,0.0468248955345135,activation
SPI1,SNAI1,0.046778112212951,activation
SMAD3,BCL6,0.0467544444294999,activation
PPARD,RUNX1,0.0467137495399832,activation
SMAD3,IRF8,0.0467024008472279,activation
TCFL5,FOSB,0.046596716156831,repression
FLI1,KLF13,0.0465844851146649,activation
ETS1,PPARD,0.0464357177868669,activation
MYEF2,EGR2,0.0463525345264256,repression
FOS,FOS,0.0462170909021353,activation
SMAD4,SPI1,0.0460792769913126,repression
PPARD,NFATC1,0.0458167773555394,activation
NFYC,TCFL5,0.0457595937342121,activation
TCFL5,SNAI1,0.0457031815050547,repression
FOS,KLF10,0.0456898223392579,activation
NFYC,SMAD3,0.0453085962973631,activation
SPIB,TRIM28,0.0452882547107901,repression
CBFB,NFYC,0.0452542139077906,repression
HOXA10,IRF8,0.0450790228192059,activation
NFYA,KLF10,0.0449870429164713,activation
TCFL5,MAFB,0.0449203908130428,repression
FLI1,MAFB,0.0444627338997571,repression
LMO2,ELK1,0.0444449293761317,repression
CEBPB,RXRB,0.0443642699138894,activation
RUNX1,RXRB,0.0443307033690391,activation
NFYA,FOS,0.0442679006849864,repression
RUNX1,VDR,0.0441392620689242,activation
RUNX1,PPARD,0.0440874840242961,activation
SP3,PPARG,0.0440783879105579,activation
RREB1,FOSB,0.0440113015592808,activation
NFYC,NFATC2,0.0437933334670121,repression
HOXA10,ETS1,0.0437661544834329,repression
SNAI1,FOSB,0.0436749673816095,activation
STAT1,RXRB,0.0434399366787852,activation
SP3,NFATC2,0.0431152624175617,activation
HOXA13,CEBPD,0.0429717411137455,repression
RUNX1,ETS1,0.042936888045107,activation
TFPT,VDR,0.042745675039198,repression
SPIB,RUNX1,0.0427383431155192,activation
TCFL5,KLF13,0.0426826638709272,repression
SPIB,NFYA,0.0425135758539356,activation
STAT1,PPARD,0.0424957932691733,activation
NFYC,TFPT,0.042279882515737,activation
SPIB,NFATC1,0.0418864405645157,repression
CEBPB,PPARD,0.0418810690566686,activation
HOXA10,PPARD,0.0418502341116204,repression
CBFB,SMAD4,0.0418345513096171,activation
RREB1,KLF13,0.0417973104986419,activation
CBFB,RREB1,0.041721553524499,activation
NFATC2,NFATC2,0.0416910267518276,activation
SMAD4,NFYC,0.0416618872079521,repression
FLI1,SNAI1,0.0416444432605417,repression
HOXA10,BCL6,0.0415513231334115,activation
CBFB,STAT1,0.0414953953970912,activation
ETS1,CBFB,0.0414933803781914,repression
NFATC2,SPIB,0.0414725598019288,activation
STAT1,VDR,0.041359308614583,repression
TRIM28,FOS,0.0413112709655281,repression
SP3,ELK1,0.0411764596708554,repression
SNAI1,MAFB,0.0411629064882615,activation
ETS1,LMO2,0.0411398229848017,activation
CEBPB,ETS1,0.0410458544708267,activation
SNAI1,SNAI1,0.0409688579546319,activation
CEBPB,VDR,0.0408622464345929,repression
TFPT,PPARD,0.0407898155216145,activation
STAT1,ETS1,0.0407779822426951,repression
SP3,TCFL5,0.0407521061458025,activation
PPARD,JUN,0.0407397799464583,activation
IRF8,EGR2,0.0406002880162899,repression
ETS1,UHRF1,0.0404840913165511,activation
SNAI1,KLF13,0.0404063506408364,activation
MYB,SNAI1,0.040397768818954,repression
MYB,FOSB,0.040388270842315,repression
NFATC1,SNAI3,0.0403011024124215,activation
HOXA10,LMO2,0.0400697891870508,activation
CBFB,FLI1,0.0400503469200536,repression
RREB1,MAFB,0.0398626188449286,repression
FOS,EGR2,0.039765328369968,activation
FOSB,EGR2,0.0395503143416222,activation
TFPT,ETS1,0.0395384170993006,activation
SMAD4,SMAD4,0.0392359194065912,activation
SMAD3,PPARD,0.0390094061119374,activation
RUNX1,CBFB,0.0386641692637201,activation
ETS1,SP3,0.0386532349978032,activation
SMAD3,VDR,0.0386444652518985,activation
HOXA13,HOXA10,0.0385571851667572,activation
SMAD4,STAT1,0.0384388669511615,activation
HOXA13,TCF3,0.0383413718549138,activation
TFPT,RXRB,0.0383224278402606,activation
TCF3,SPIB,0.0381677209973839,repression
MYB,MAFB,0.0380803105967753,repression
EGR2,FOSB,0.0380638778713853,activation
TRIM28,KLF10,0.0380330345754295,activation
ETS1,CEBPB,0.0380292067944496,activation
SMAD4,RREB1,0.0378819565126625,activation
RUNX1,LMO2,0.0378736965775277,activation
SMAD3,RXRB,0.0378411081778212,activation
CBFB,NFE2L1,0.0377970293575999,activation
NFATC1,CEBPD,0.0377177199288867,repression
RREB1,SNAI1,0.0376854669674284,repression
HOXA10,VDR,0.03768372284027,activation
HOXA10,CBFB,0.037612344440909,repression
CBFB,MYEF2,0.0375358057978136,activation
HOXA13,IRF8,0.0375046498678114,activation
HOXA13,BCL6,0.0375031674041999,repression
RUNX1,UHRF1,0.0374885431126365,activation
NFYA,EGR2,0.0373505450842742,activation
SPIB,JUN,0.0372188140198798,activation
STAT1,CBFB,0.0370589606130974,activation
NFATC2,SMAD3,0.0369482551286677,activation
NFATC2,ELK1,0.0369137633698944,activation
SMAD3,ETS1,0.0368945719086128,activation
CEBPB,CBFB,0.0367877063154066,repression
CEBPB,LMO2,0.0366759140593822,repression
NFYC,ELK1,0.0365268997216788,repression
TFPT,UHRF1,0.0363920354369406,repression
STAT1,LMO2,0.036371556208421,activation
SMAD4,NFE2L1,0.0363474136319428,activation
TRIM28,EGR2,0.036065815961485,repression
MYB,KLF13,0.0359651303365768,repression
CBFB,TRIM28,0.0359484913309838,activation
SPI1,KLF10,0.0357508668880549,repression
SMAD4,FLI1,0.0356211372638235,activation
ETS1,MYB,0.0355095093575894,repression
TFPT,CBFB,0.0354903996418633,repression
SPI1,FOS,0.0353095138620156,activation
STAT1,UHRF1,0.0351684467666078,activation
RUNX1,SP3,0.035125219705806,repression
EGR2,KLF13,0.03507772575162,repression
LMO2,SNAI3,0.0350260192809314,activation
SP3,SNAI3,0.0349708756690553,repression
PPARD,FOSB,0.0348713447983376,repression
ETS1,HOXA13,0.0348037209827944,repression
HOXA10,SP3,0.0347110970537101,activation
LMO2,CEBPD,0.034709789540107,repression
RUNX1,CEBPB,0.0346962694466395,repression
SMAD4,MYEF2,0.0346108664944658,activation
CBFB,NFYA,0.0344918699013133,repression
