Parent X. Child Weight Probability
si:dkey-172j4.3 -> si:ch211-117m20.5 0.209046 0.983023
spns3 -| anxa1a -0.178042 0.983011
tyms -| dsn1 -0.118494 0.982986
lygl1 -| cdk6 -0.16428 0.982979
gig2q -| rad51 -0.19415 0.982972
ms4a17a.10 -> tat 0.187999 0.982959
ssuh2rs1 -> aga 0.066957 0.982945
moxd1 -| actb2 -0.11292 0.982942
si:dkey-5n18.1 -| metap1 -0.223779 0.982926
mad2l1 -| kif15 -0.124192 0.982915
smc2 -> grn1 0.193351 0.982909
ncapd2 -> adoa 0.077031 0.982902
mrc1b -| fzd8b -0.298346 0.982901
ripply2 -| itgb2 -0.253896 0.982891
anxa1a -| apex1 -0.201175 0.982883
slc29a2 -> wdr74 0.116095 0.98286
flna -> marcksl1a 0.122542 0.982806
txn -> ncapg2 0.167165 0.982784
rpl5b -> si:ch211-284o19.8 0.083471 0.982769
si:ch211-113a14.18 -| primpol -0.144036 0.982751
rpl18a -> mcoln3a 0.060858 0.982745
gata1b -| ncaph2 -0.087215 0.982742
si:ch73-237c6.1 -| haus1 -0.200807 0.982735
si:dkey-56i24.1 -| si:dkey-188i13.7 -0.08855 0.982726
si:dkey-172j4.3 -| fb06f03 -1.098962 0.982709
srgn -> tat 0.038467 0.982671
kif15 -| chaf1a -0.191972 0.982663
pstpip1a -| cth -0.147454 0.982653
fam26f -| si:dkey-261m9.12 -0.106645 0.982625
si:ch73-237c6.1 -| nsl1 -0.153805 0.982578
ncapg2 -| cenph -0.109612 0.982556
si:ch211-113a14.18 -> slc7a7 0.075366 0.982528
rpl23 -> si:ch211-26b3.4 0.056754 0.982527
tuba8l4 -> zgc:173915 0.121749 0.982513
cyb5r2 -| mgst2 -0.106929 0.982486
ppiaa -> fam26f 0.059222 0.982471
slc7a7 -> atad5a 0.214455 0.982449
zgc:110224 -> si:dkey-88e18.2 0.054195 0.982448
rps14 -| csf3r -0.068 0.982445
tmsb4x -| zgc:110540 -0.282236 0.982433
cd74b -> c24h7orf50 0.174563 0.98241
smc4 -| ccr9a -0.091134 0.982395
gig2q -| rps7 -1.017148 0.982393
pane1 -| mis12 -0.104708 0.982381
cdk6 -| chaf1b -0.118938 0.98236
rps25 -> grna 0.098635 0.982356
snx10b -| rpl35 -1.133568 0.982355
zgc:173552 -> ponzr1 0.202416 0.982344
fzd8b -| dsn1 -0.131349 0.982344
pcbd1 -> zgc:173915 0.180691 0.982335
prim1 -| gata2b -0.06456 0.982333
vrk2 -| scd -0.090984 0.982314
ssuh2rs1 -| dsn1 -0.202906 0.982271
tnfrsf9a -| LOC795086 -0.031992 0.982265
fam26f -| pane1 -0.357738 0.982258
tat -> si:dkey-56i24.1 0.148502 0.982231
si:ch211-283g2.2 -| cyb5r2 -0.074555 0.982231
ndc80 -> soul5 0.097124 0.982213
si:busm1-266f07.2 -| vrk2 -0.067014 0.98221
ncaph -> tgfbi 0.068838 0.982202
mcoln3a -> gng12a 0.117079 0.982193
atic -> spns2 0.490616 0.982177
itgae.1 -> ddit4 0.060529 0.982144
cyb5r2 -| c24h7orf50 -0.227369 0.982126
gtse1 -> tfb1m 0.144316 0.982123
si:ch211-284o19.8 -> si:dkey-261m9.17 0.132927 0.982105
cd74a -| zgc:173915 -0.125125 0.982092
tnfrsf9a -| ms4a17a.9 -0.034342 0.982091
LOC100148591 -> caly 0.197561 0.982087
kif15 -> itgb3b 0.387135 0.98207
si:dkey-56f14.7 -> rps21 0.469889 0.982064
slc3a2a -> ncaph2 0.197825 0.982056
larp4ab -| anxa1a -0.085157 0.982052
erg -> zgc:110340 0.159062 0.982039
si:ch211-113a14.18 -> fam26f 0.093884 0.982034
h3f3a -| LOC570115 -0.037137 0.982018
gtse1 -> gabrp 0.10733 0.982012
cecr1b -| spns2 -0.8277 0.981996
thbs1 -> fam26f 0.066935 0.981994
eef1g -| esco2 -0.048725 0.981983
rpl18a -> ncf2 0.102215 0.981973
kif15 -| LOC570115 -0.074608 0.981958
mcoln3a -> si:ch211-26b3.4 0.10039 0.981951
smc2 -| si:dkey-261m9.12 -0.065638 0.981951
smc2 -| gata2a -0.215355 0.981946
mki67 -> mad2l1 0.335513 0.981917
si:ch211-193e13.5 -| tmsb4x -0.144251 0.981916
haus1 -| rrm2 -0.047956 0.981906
csf3r -> f5 0.993554 0.981872
atp1a3a -| efhd2 -0.20774 0.981868
mis12 -| chtf18 -0.098348 0.981837
cox8b -> samsn1a 0.094481 0.981835
mad2l1 -> mthfd1b 0.111894 0.981821
si:ch211-113a14.18 -> erg 0.080283 0.981812
rpl10a -| chtf8 -0.055619 0.981808
hexb -| si:ch73-40i7.2 -0.046612 0.981779
nkain1 -> e2f8 0.122012 0.981766
slc2a6 -| LOC559066 -0.129117 0.981754
tagln2 -> ccr9a 0.056074 0.981748
top2a -> mad2l1 0.287858 0.981719
chchd10 -| tyms -0.129609 0.981718
si:ch211-113a14.18 -| gata2a -0.229978 0.981714
rpl12 -| si:busm1-266f07.2 -0.038406 0.981702
atic -| gstm.2 -0.356338 0.981694
socs7 -> mad2l1 0.349745 0.981667
itgae.1 -> ltb4r 0.088392 0.98166
cfl1 -| efhd2 -0.196999 0.981641
zgc:173552 -| chaf1a -0.22262 0.981638
zgc:110224 -> cenph 0.143695 0.981612
cenph -| gtse1 -0.075186 0.981612
rpl27 -> ccr9a 0.056903 0.981603
chaf1a -> ssuh2rs1 0.118053 0.981592
nip7 -> zgc:136564 0.122594 0.981574
mettl1 -| si:dkey-106l3.6 -0.067699 0.981571
nkain1 -| gata1b -0.201858 0.981569
rpl35 -| e2f8 -0.057728 0.981567
ms4a17a.10 -> mgst2 0.108267 0.981554
si:dkey-108k21.10 -| kif15 -0.16801 0.981541
fgl2a -> c1qa 0.079468 0.981505
slc3a2a -| itgb3b -0.482209 0.981476
txndc5 -| cenph -0.06811 0.981459
grna -| si:dkey-56i24.1 -0.105447 0.981451
csf1rb -> chaf1b 0.194286 0.981446
ncaph -> caly 0.200752 0.981443
zgc:173915 -| LOC101884755 -0.097739 0.981442
rplp1 -| si:dkey-188i13.7 -0.06091 0.981436
pnrc2 -> si:dkey-5n18.1 0.101024 0.981417
tyms -| tomm40l -0.087141 0.981415
zgc:110340 -> chaf1a 0.233346 0.981365
thbs1 -> chtf18 0.054813 0.981351
zgc:198419 -> prc1b 0.123066 0.981345
si:dkey-1h24.6 -| fn1b -0.921553 0.981344
zgc:173915 -| zgc:110340 -0.12525 0.981344
tgfbi -> LOC100536757 0.152153 0.981342
ncapd2 -| si:busm1-266f07.2 -0.078745 0.981336
gig2q -| rpl23 -0.711158 0.981335
grap2a -| actb2 -0.099372 0.981334
anxa1a -| atp1a3a -0.106388 0.981323
mki67 -| vwf -0.066268 0.981317
nsl1 -> si:ch211-113a14.28 0.109096 0.981306
LOC100148591 -| top2a -0.100243 0.981305
gata1b -| metap1 -0.149438 0.981304
spns3 -> tmsb4x 0.142865 0.981297
lmo2 -> esco2 0.058728 0.981279
gig2q -| si:dkey-108k21.10 -0.136368 0.981272
LOC100536757 -> tyw3 0.097014 0.981257
si:ch211-18i17.2 -> runx1 0.161744 0.981256
gtse1 -| si:dkey-56i24.1 -0.126513 0.981248
smc4 -| swap70b -0.087467 0.981247
tpt1 -| cdk6 -0.092379 0.98124
cdkn2d -> cks1b 0.663766 0.981237
sc:d0284 -> h1f0 1.291379 0.981204
prim1 -| mthfd1b -0.07091 0.981175
mnd1 -| apex1 -0.158293 0.981174
cd74a -| slc3a2a -0.068336 0.981165
dsn1 -| pus1 -0.113092 0.981161
gng12a -> h3f3a 0.63543 0.981153
srgn -> ddit4 0.028594 0.981152
ponzr1 -| zgc:173552 -0.112609 0.981146
cmklr1 -> fli1b 0.162499 0.981105
vrk2 -| c24h7orf50 -0.210827 0.981104
cdk1 -| dennd2da -0.126142 0.981097
gata2b -| fli1b -0.143958 0.981085
si:dkey-5n18.1 -> runx1 0.158556 0.981071
chaf1b -| mad2l1 -0.132578 0.981069
erg -> rbm47 0.123752 0.981065
gtse1 -| dsn1 -0.205568 0.981055
top2a -> primpol 0.180357 0.981008
smc2 -| smc2 -0.145001 0.981004
si:ch73-237c6.1 -| cdc6 -0.198445 0.980995
chaf1a -> chtf8 0.365079 0.980994
larp4ab -| ssuh2rs1 -0.071375 0.980988
gig2q -| rps25 -0.631139 0.980971
ms4a17a.10 -> cdk1 0.315884 0.980968
sftpbb -> sftpbb 0.136305 0.980966
znhit3 -> lygl1 0.461758 0.980961
prim1 -| si:ch211-266i6.3 -0.082113 0.980961
ssuh2rs1 -| e2f8 -0.123635 0.980955
zgc:198419 -| ccna2 -0.196565 0.980901
rps14 -| marcksl1a -0.095022 0.9809
si:dkey-88e18.2 -| adoa -0.104526 0.980891
tmsb4x -> itgae.1 0.247899 0.980869
pbk -> smc2 0.167683 0.98083
c1qb -| ephx2 -0.1108 0.980823
tat -| marco -0.102274 0.980812
atic -| si:dkey-56i24.1 -0.079963 0.980805
zgc:110340 -> erh 0.720691 0.980804
itgae.1 -> si:ch211-74m13.3 0.073043 0.980796
rpsa -| mrc1b -0.074414 0.980778
c1qb -| phkg1a -0.220741 0.980765
rpl34 -| fam129bb -0.038233 0.980727
ltb4r -> rps10 0.808582 0.980726
hmga1a -> stoml3b 0.04511 0.980721
cox8b -> zgc:158446 0.093399 0.980697
gata1b -| cd74b -0.228716 0.980695
slc7a7 -| itgb3b -0.504051 0.980685
gata2a -| tfb1m -0.098766 0.980649
rpsa -| si:dkey-188i13.7 -0.058332 0.980646
smc4 -| ncaph -0.112854 0.980618
rpl35 -> irf8 0.052781 0.980607
si:ch211-284o19.8 -> chtf8 0.180139 0.980566
cenpk -| vwf -0.065169 0.980523
cenph -| soul5 -0.078196 0.980497
caly -> lamb1b 0.148769 0.980473
cd74b -| poln -0.079465 0.980464
LOC100148591 -> mki67 0.230438 0.980447
si:ch211-26b3.4 -| esco2 -0.151212 0.980447
c5ar1 -| znhit3 -0.168744 0.980433
il1b -| zgc:110340 -0.204165 0.980425
tat -> slc25a15a 0.086475 0.980421
pnrc2 -> smc4 0.114469 0.980402
si:dkeyp-87d8.8 -| LOC570115 -0.100489 0.980392
si:dkey-56i24.1 -| grap2a -0.12941 0.980362
si:ch211-113a14.18 -> gata2b 0.086791 0.980357
zgc:173915 -> eef1a1l1 0.220873 0.980342
samsn1a -| chaf1b -0.204445 0.98032
cenpn -> nadk2 0.189344 0.98032
si:ch211-39k3.2 -> e2f7 0.094976 0.980283
zgc:110216 -> zgc:173915 0.169516 0.980252
zgc:110340 -| mmp14b -0.523665 0.980187
si:ch211-266i6.3 -| nadk2 -0.211699 0.980183
fn1b -> zgc:86764 0.098372 0.980178
rpl15 -> mpp4a 0.040695 0.980176
zgc:112234 -| zgc:110216 -0.05314 0.980167
ndc80 -| zgc:110216 -0.085156 0.980127
ndc80 -| si:ch211-113a14.28 -0.08297 0.980127
ctss2.2 -| gng12a -0.113862 0.98012
c5ar1 -| zgc:136564 -0.177716 0.980094
LOC100334934 -> gata2b 0.075566 0.980044
runx1 -> slc29a2 0.177628 0.980039
anxa1a -| rpa3 -0.506606 0.98002
zgc:198419 -| slc29a2 -0.207527 0.980013
rbm47 -| yes1 -0.108821 0.979991
hook1 -> nsl1 0.187564 0.97996
zgc:173552 -> mrc1b 0.159742 0.979957
moxd1 -> pbk 0.229925 0.979943
runx1 -| si:busm1-266f07.2 -0.077065 0.979925
c5ar1 -> irf8 0.139106 0.979916
si:ch211-26b3.4 -| si:dkey-56i24.1 -0.155882 0.979912
mthfd1b -| ncf2 -0.131472 0.979909
prc1b -> kcnf1a 0.204581 0.979895
znhit3 -| zgc:110425 -0.276057 0.979848
tagln2 -> tyms 0.10846 0.979832
rpl22 -| gabrp -0.031467 0.979815
spock3 -| c1qb -0.208844 0.979792
prim1 -| mad2l1 -0.105291 0.979789
LOC100334934 -> csf1rb 0.051625 0.979778
cenpn -| krcp -0.100847 0.979775
ncapd2 -> phkg1a 0.157482 0.979774
rpl6 -| slmapb -0.051967 0.979769
si:ch211-26b3.4 -> itgae.1 0.254275 0.979765
itgb2 -| cenph -0.110903 0.979755
slc3a2a -> fam129bb 0.101986 0.979749
n6amt2 -> e2f8 0.108678 0.97974
si:ch211-113a14.18 -| zgc:110216 -0.088416 0.979737
irf8 -| tal1 -0.75708 0.979726
galm -> fn1b 0.486048 0.979717
cdca7b -> si:busm1-266f07.2 0.102251 0.979686
sftpbb -> rpl23 0.655143 0.979669
mrc1b -| pbk -0.186358 0.97964
gpr183a -| zgc:110224 -0.103682 0.979635
c1qb -| gng12a -0.12623 0.979632
kif15 -> si:dkey-56i24.1 0.12675 0.979623
flna -> gtse1 0.073469 0.979602
cth -| tgfbi -0.081829 0.9796
LOC100536757 -| rps27.1 -0.56056 0.979587
apln -| si:ch211-74m13.3 -0.04583 0.979575
gata2b -> gtse1 0.108129 0.979565
LOC101885604 -> ssuh2rs1 0.168741 0.979537
ncapd2 -| mad2l1 -0.14111 0.979536
chtf8 -> smc4 0.189658 0.979527
spc25 -> cdca7b 0.095089 0.979517
zgc:173915 -| ms4a17a.10 -0.091136 0.979517
zgc:110216 -> atp1a3a 0.081024 0.979509
f5 -| slc3a2a -0.04851 0.979479
srgn -> gtse1 0.05132 0.979478
swap70b -| itgb2 -0.201897 0.979476
flna -> mafba 0.138672 0.979469
cks1b -| eef1a1l1 -0.142445 0.979462
mcoln3a -> sc:d0284 0.076738 0.979459
rpl35 -| slc29a2 -0.091664 0.979444
ncaph2 -| slc3a2a -0.07726 0.979432
mcl1a -| si:ch211-264f5.2 -0.049668 0.979407
hsp90ab1 -| si:ch211-193e13.5 -0.080328 0.979404
csf3r -> dachd 0.162271 0.979401
tmsb4x -| top2a -0.171627 0.979396
c1qa -> ube2t 0.167198 0.979394
chtf8 -> chaf1b 0.166937 0.979392
zgc:173552 -> ube2t 0.172275 0.979388
sftpbb -> zgc:158446 0.16062 0.979372
sftpbb -> ctss2.2 0.142629 0.979368
cth -| ccna2 -0.175396 0.979347
rrm1 -| chtf8 -0.076831 0.979339
slc3a2a -> prim1 0.328394 0.979322
cox8b -> runx1 0.133376 0.979289
chtf18 -| tubb4b -0.367298 0.979258
mettl1 -| si:ch211-18i17.2 -0.06295 0.979252
rps19 -| gpr183a -0.066904 0.979215
rbm47 -> ccr9a 0.141023 0.979213
rbm47 -| si:dkey-102g19.3 -0.184711 0.979207
rps19 -> si:dkey-5n18.1 0.075178 0.979162
si:dkeyp-87d8.8 -| fli1b -0.149204 0.979161
si:dkey-188i13.7 -> si:ch211-39k3.2 0.108211 0.979147
actb2 -> nkain1 0.0938 0.979129
dachd -| mrc1b -0.149245 0.979118
mcoln3a -| itgb3b -0.399524 0.979097
cox8b -> soul5 0.115909 0.979094
cenpn -| mthfd1b -0.093105 0.979091
mnd1 -> ncaph2 0.209564 0.979078
c1qb -| c1qa -0.142874 0.979063
chchd10 -| grap2a -0.110031 0.979022
gig2q -> apln 0.619038 0.979007
mylk5 -> si:dkey-172j4.3 0.080318 0.978997
mis12 -| prc1b -0.077662 0.978964
ssuh2rs1 -| si:ch211-161h7.4 -0.161932 0.978963
rpl35a -| cd74b -0.171815 0.978929
dachd -| im:6904482 -0.13149 0.978916
dicp2.1 -> fli1a 0.571027 0.978913
gpr183a -| mrps35 -0.167957 0.978899
LOC101884755 -> rps27.1 0.865205 0.978889
adoa -> gig2q 0.087195 0.978884
spc25 -> tfb1m 0.122593 0.978878
ms4a17a.10 -> rad51 0.207964 0.978877
tat -| mad2l1 -0.166911 0.978877
si:dkey-261m9.12 -| e2f8 -0.127449 0.978876
si:ch211-113a14.22 -| mrps35 -0.138228 0.978873
aurkb -| tyw3 -0.074145 0.978849
pnrc2 -> top2a 0.084629 0.978846
mcl1a -| c5ar1 -0.056227 0.978823
cerkl -| znfl2a -0.8307 0.978818
ms4a17a.10 -> cox8b 0.38253 0.978816
LOC100536757 -| rpl22 -0.511527 0.97881
atad5a -| zgc:110216 -0.082186 0.978807
cenph -| prc1b -0.080941 0.97879
si:dkey-5n18.1 -| si:dkey-5n18.1 -0.154016 0.97878
socs7 -| mrps35 -0.309923 0.97877
rap1b -| mrc1b -0.157622 0.978737
si:ch211-113a14.22 -> mgst2 0.073509 0.978727
mpp4a -> rps14 0.90918 0.978697
slc3a2a -> zgc:112234 0.529181 0.978684
LOC570115 -> cks1b 0.469988 0.978653
il1b -| cfp -0.151745 0.978649
actb2 -> zgc:158446 0.162494 0.978604
h1fx -| chchd10 -0.070617 0.978594
zgc:86764 -| ccna2 -0.152939 0.978587
si:dkeyp-87d8.8 -> serpinb1 0.476108 0.978557
anxa1a -| myb -0.522486 0.978546
ncapg2 -| cenpk -0.191151 0.978505
si:dkeyp-87d8.8 -| fam107b -0.15286 0.978498
spc25 -| prc1b -0.074526 0.978474
si:ch211-26b3.4 -| rps29 -0.728257 0.978447
fb06f03 -> cfl1 0.073502 0.978437
itga2b -| apol1 -0.055526 0.978402
ddit4 -> pstpip1a 0.072754 0.9784
pbk -> si:dkey-56f14.7 0.097527 0.978388
c24h7orf50 -| mettl1 -0.130353 0.97838
cdk6 -| nip7 -0.123421 0.978375
lygl1 -> sc:d0284 0.050602 0.978375
cfl1 -| LOC100148591 -0.155189 0.978361
si:ch73-90p23.1 -> efhd2 0.259456 0.97836
si:dkey-6i22.5 -| hexb -0.145444 0.978325
vwf -> si:ch211-18i17.2 0.107262 0.978284
zgc:198419 -| tyms -0.297171 0.978277
runx1 -> mad2l1 0.17813 0.97826
gig2q -| prc1b -0.146204 0.978239
fgl2a -> vrk2 0.02654 0.978239
itgb2 -> moxd1 0.117002 0.978221
dicp2.1 -> rpl4 1.062317 0.978219
mcoln3a -> mfap4 0.129674 0.978206
sftpbb -> ms4a17a.10 0.116666 0.978205
si:dkey-261m9.12 -| cdkn2d -0.107373 0.978196
tpt1 -| itgb2 -0.08736 0.978186
si:ch211-18i17.2 -> rhag 0.653336 0.978137
fam26f -| tat -0.138004 0.97811
tirap -> ppardb 0.105655 0.978107
rpl30 -> si:ch211-284o19.8 0.083903 0.978083
pdcd2l -> tfb1m 0.160378 0.978079
larp4ab -> tmsb4x 0.053215 0.978076
si:ch211-113a14.18 -> galm 0.074502 0.978073
mcl1a -> c24h7orf50 0.088127 0.978048
tfb1m -| tyms -0.24277 0.97803
tirap -| rps2 -0.522088 0.978022
mnd1 -| nadk2 -0.213225 0.97802
gig2q -| lig1 -0.288919 0.978005
irf8 -> histh1l 1.201758 0.977996
cd74a -| gpr84 -0.068087 0.97798
prc1b -> ppardb 0.091481 0.977965
pane1 -> chaf1b 0.164235 0.977964
vrk2 -> zgc:153405 0.132849 0.977964
si:dkey-5n18.1 -| zgc:173915 -0.179429 0.977949
il1b -| sc:d0284 -0.103111 0.977923
smc4 -| kcnf1a -0.208398 0.977912
snx10b -| txn -0.20464 0.977912
csf1rb -| actb2 -0.113161 0.97791
erg -| nsun3 -0.125272 0.977903
cd74a -| cd74b -0.078767 0.977903
swap70b -> hmga1a 0.853815 0.977857
atad5a -| kif15 -0.125868 0.977856
zgc:110540 -| ripply2 -0.025355 0.977844
ponzr1 -| si:dkey-108k21.10 -0.085149 0.977836
anxa1a -| hells -0.35541 0.977751
myb -| dtymk -0.088194 0.977743
rpl35a -| ncf2 -0.077435 0.977729
tomm40l -| si:dkey-108k21.10 -0.088798 0.977722
itga2b -| cecr1b -0.053045 0.977714
chaf1a -> cenph 0.151263 0.97767
gnai2b -> txndc5 0.618726 0.977638
rps4x -| si:dkey-261m9.17 -0.055882 0.977629
runx1 -> primpol 0.145388 0.977602
arpc5a -> sftpbb 0.058627 0.977591
gig2q -| pbk -0.257099 0.977569
vwf -> smc4 0.215804 0.977556
cfp -> cd74a 0.408613 0.977547
prc1b -| c24h7orf50 -0.153948 0.977539
itgb2 -> nadk2 0.20045 0.977526
wdr74 -> mrps35 0.177941 0.977492
LOC100334934 -| znhit3 -0.089497 0.977489
itgb3b -> tat 0.035101 0.977464
hook1 -> cks1b 0.503327 0.97745
larp4ab -| haus5 -0.065387 0.977448
ccna2 -| LOC100148591 -0.115157 0.977422
amt -> mad2l1 0.217957 0.97741
spc24 -| vwf -0.067316 0.977352
actb2 -> zgc:173915 0.200624 0.977331
rpl8 -> ctss2.2 0.055852 0.97733
atad5a -| tyms -0.139239 0.977296
gng12a -> chaf1a 0.232808 0.977294
nsun3 -> ncaph2 0.190596 0.977293
myb -| gtse1 -0.048277 0.977291
nkain1 -| gabrp -0.061636 0.977282
srgn -> slmapb 0.04852 0.977262
actb2 -| mettl1 -0.268616 0.977233
zgc:173552 -> gig2q 0.081205 0.97722
gig2q -| znfl2a -0.764522 0.977211
rpl23 -> tmsb4x 0.037958 0.977199
fzd8b -> runx1 0.104149 0.977193
tomm40l -| zgc:153405 -0.079764 0.977184
rps27.1 -> marco 0.051298 0.977182
adoa -> hexb 0.212557 0.977169
si:dkey-172j4.3 -> galm 0.132876 0.977163
cdk6 -> efhd2 0.16935 0.977161
tmsb4x -| atp1a3a -0.166512 0.97716
cth -> esco2 0.119822 0.977091
si:dkey-106l3.6 -| zgc:158446 -0.128831 0.977079
LOC570115 -| phkg1a -0.222818 0.977066
f5 -| caly -0.116435 0.977057
zgc:198419 -| ncapd2 -0.151005 0.977048
fli1b -| itgb2 -0.142729 0.977029
rpl36a -| il1b -0.051176 0.977025
si:ch211-193e13.5 -> krcp 0.204582 0.977022
tfb1m -> slc2a6 0.07576 0.977009
rps13 -| n6amt2 -0.069668 0.977006
mki67 -| ube2t -0.097376 0.976995
chchd10 -> haus1 0.162921 0.976978
apex1 -> si:ch211-117m20.5 0.092726 0.976968
LOC101885604 -| fam107b -0.196522 0.976966
runx1 -| c1qc -0.112183 0.976953
krcp -> e2f8 0.120651 0.976947
si:ch211-266i6.3 -| c1qb -0.127719 0.976941
c1qb -| sgk3 -0.087723 0.976934
itgae.1 -> galm 0.071798 0.97693
serpinb1 -| pbk -0.134904 0.976926
prc1b -> mafba 0.149986 0.976923
nip7 -| swap70b -0.07167 0.976914
lygl1 -| c24h7orf50 -0.111932 0.976912
thyn1 -> cenph 0.12213 0.976901
c1qb -| zgc:110340 -0.150497 0.9769
si:dkey-108k21.14 -| rpl7 -0.95072 0.976895
cox8b -> si:ch211-26b3.4 0.069774 0.976891
ccna2 -> si:dkey-188i13.7 0.116513 0.976882
si:ch73-237c6.1 -| LOC100536757 -0.133137 0.97688
cox8b -| cyb5r2 -0.039944 0.976855
apex1 -> tfeb 0.060012 0.976854
zgc:158446 -> cfl1 0.149342 0.976836
thyn1 -| pnrc2 -0.435004 0.976831
metrn -> chaf1a 0.265959 0.976821
smc2 -| ndc80 -0.101022 0.976821
spock3 -> myb 0.725631 0.9768
znhit3 -> nsl1 0.119915 0.976797
pfn1 -| stoml3b -0.099834 0.976777
tnfrsf9a -| il1b -0.030409 0.976769
si:ch211-161h7.4 -> nsun3 0.106092 0.976767
si:ch211-266i6.3 -| tcea3 -0.068049 0.976766
cdc6 -| si:dkey-261m9.17 -0.100556 0.976756
csf3r -> poln 0.179448 0.976752
si:dkey-5n18.1 -> rpl6 0.500503 0.97671
si:dkey-261m9.17 -| LOC100148591 -0.114974 0.9767
zgc:86764 -| dsn1 -0.158811 0.976676
gata2a -> ncaph 0.116196 0.976676
ncf2 -> esco2 0.112378 0.976665
itgb2 -| gata2b -0.075904 0.976664
pbk -> grn1 0.171304 0.976657
ponzr1 -> gig2q 0.086412 0.97664
stmn1a -> lamb1b 0.151218 0.976628
cox8b -| si:dkey-185e18.7 -0.067007 0.976617
rpl7 -> mpp4a 0.03777 0.976578
mis12 -| si:dkey-261m9.17 -0.091082 0.976577
si:ch211-193e13.5 -> nkain1 0.13812 0.976551
irf8 -> amt 0.107358 0.976546
cenpk -> si:dkey-204f11.64 0.073356 0.976535
ccr9a -> sftpbb 0.108326 0.976525
si:ch73-40i7.2 -| lig1 -0.342557 0.976524
csf3r -> caly 0.32315 0.976515
top2a -| gata2b -0.093185 0.976494
itgb2 -| si:dkey-106l3.6 -0.08506 0.976463
dachd -| mis18a -0.115669 0.976435
ccna2 -| cth -0.083879 0.976354
cks1b -| mis18a -0.060997 0.976337
mis12 -| atp1a3a -0.107252 0.976333
top2a -| rpl22l1 -0.483735 0.976318
gata2b -> si:ch211-284o19.8 0.177167 0.976316
npm1a -| mis18a -0.05417 0.976278
chtf8 -> si:dkey-6i22.5 0.145123 0.976262
rps14 -| si:dkeyp-9d4.2 -0.055739 0.976253
si:dkeyp-9d4.2 -> mpp4a 0.088833 0.976246
rpl7 -> LOC795086 0.032644 0.976231
pfn1 -| cyp3c1 -0.071297 0.976229
mnd1 -| tfb1m -0.103244 0.976221
eef1b2 -| top2a -0.061019 0.976219
mcl1a -| si:dkey-5n18.1 -0.089904 0.976213
ndc80 -| chchd10 -0.124041 0.976204
erg -| krcp -0.188667 0.976194
tyw3 -| gata2b -0.100406 0.976184
pfn1 -| zgc:110340 -0.131775 0.976153
aga -| ms4a17a.6 -0.111775 0.976153
efhd2 -| gabrp -0.06196 0.976146
actb2 -> chaf1b 0.184435 0.976144
rpl27 -> LOC795086 0.03317 0.97614
sftpbb -> grn1 0.282648 0.976132
ncf2 -| si:dkeyp-87d8.8 -0.057174 0.976106
zgc:110540 -| itgae.1 -0.189355 0.976105
znhit3 -> metap1 0.192835 0.976093
h3f3a -| ponzr1 -0.172272 0.976093
si:dkey-185e18.7 -> dachd 0.114446 0.976091
phkg1a -> rad51 0.128422 0.976087
cdca7b -| ccna2 -0.151755 0.97608
lig1 -> pnrc2 0.209092 0.976071
zgc:198419 -| rhag -0.970306 0.976067
LOC101884755 -> rps23 0.674432 0.976053
h3f3a -| mad2l1 -0.068035 0.976035
actb2 -> si:ch211-264f5.2 0.093616 0.97601
rpl39 -| gng12a -0.057327 0.976008
chchd10 -| marcksl1a -0.116865 0.976004
im:6904482 -| sftpbb -0.113274 0.975995
si:ch211-193e13.5 -> zgc:110540 0.268906 0.975983
arpc5a -> samsn1a 0.068275 0.975978
si:ch211-113a14.28 -> ube2t 0.178477 0.975974
phkg1a -| dachd -0.112966 0.975964
fli1b -| si:ch211-283g2.2 -0.086555 0.975928
c24h7orf50 -| mthfd1b -0.083373 0.97592
kif15 -| rpl22l1 -0.432874 0.975883
si:dkey-22a1.3 -| si:dkey-261m9.12 -0.079112 0.975867
tcea3 -| actb2 -0.116508 0.975861
rad51 -| zgc:153405 -0.065459 0.975824
c1qa -> stmn1a 0.398183 0.975822
rpl22 -| nip7 -0.072618 0.975817
pnrc2 -> si:ch211-113a14.18 0.075833 0.9758
gig2q -| gnb2l1 -0.776687 0.97578
slc2a6 -> mad2l1 0.273783 0.975748
erg -| ccna2 -0.217479 0.975748
cerkl -| runx1 -0.225265 0.975711
ndc80 -| pus1 -0.123301 0.975691
arhgdig -> slc29a2 0.172889 0.975677
yes1 -> cfl1 0.197132 0.975674
pcbd1 -| ncf2 -0.145317 0.975656
si:dkey-6i22.5 -| zgc:158446 -0.118547 0.975635
itgae.1 -| zgc:110216 -0.091507 0.975623
spock3 -| si:ch211-193e13.5 -0.144487 0.975606
si:ch211-113a14.22 -| si:ch211-266i6.3 -0.087829 0.975603
ssuh2rs1 -> si:ch211-26b3.4 0.092621 0.975598
aurkb -> vwf 0.098595 0.975586
si:dkey-172j4.3 -> txn 0.210271 0.975573
gtse1 -| gstm.2 -0.490674 0.975557
pcbd1 -| mis12 -0.1588 0.975543
dsn1 -> mthfd1b 0.108017 0.975542
si:dkey-108k21.10 -| snu13b -0.567099 0.975539
ncaph -> ddit4 0.066567 0.975537
pnrc2 -> hexb 0.10668 0.975523
tnfrsf9a -| ccr9a -0.050762 0.975522
rpl18a -> si:dkey-1h24.6 0.037419 0.975505
