SourceGENES,TargetGENES,Interaction,Edges
SPIB,NFATC2,0.204655223103607,repression
BCL6,EGR2,0.203689739321537,repression
FOS,SPIB,0.203490695195195,repression
ETS1,NFYC,0.202851029663112,repression
CEBPD,ETS1,0.201981499882681,repression
EGR2,PPARG,0.201683279578391,repression
FLI1,ELK1,0.201387120090932,repression
EGR2,CEBPB,0.201373133896107,repression
FOS,NFE2L1,0.201238226575053,repression
FLI1,PRDM1,0.200782592793961,repression
ETS1,RXRB,0.199768926537374,repression
MYEF2,TCFL5,0.199535477239533,repression
NFYA,STAT1,0.199240570145361,activation
MAFB,MYB,0.199053478070074,repression
VDR,CEBPD,0.198488613922492,activation
NFYA,TCF3,0.198467551014905,activation
MYEF2,TCF3,0.198001279023276,repression
MYEF2,STAT1,0.197715504166377,repression
ELK1,CEBPB,0.197579027488631,repression
NFYA,TCFL5,0.197132933898261,repression
IRF8,TCF3,0.197081796790573,repression
KLF13,KLF10,0.196998601635798,repression
SPIB,IRF8,0.195964750921989,repression
ETS1,RUNX1,0.195919834821953,repression
MYEF2,SMAD4,0.195830363246463,repression
IRF8,STAT1,0.19533070272676,activation
IRF8,TCFL5,0.195278165839327,repression
CBFB,PPARG,0.194530947518377,repression
ELK1,ELK1,0.19391391217947,activation
ETS1,NFATC2,0.192892013532527,repression
CEBPD,SNAI3,0.19236522119638,repression
MYEF2,SNAI1,0.192217894395361,repression
NFYA,HOXA10,0.191323459369674,repression
PRDM1,MYB,0.191205315254913,repression
NFYA,SNAI1,0.191045964233166,repression
PPARD,KLF10,0.190567775021693,repression
IRF8,SNAI1,0.1901314373725,repression
CBFB,ELK1,0.190000265420668,repression
MYEF2,HOXA10,0.188504018125581,repression
FLI1,PPARG,0.188160184287384,repression
MYEF2,TRIM28,0.187503554599139,repression
IRF8,HOXA10,0.186869418880937,repression
ELK1,NFE2L1,0.18667083551753,repression
IRF8,SMAD4,0.186254251386659,repression
PPARG,KLF10,0.186226348213798,repression
SPI1,MYB,0.185891527772615,repression
ETS1,CBFB,0.185867635150237,repression
NFYA,SMAD4,0.185640582612074,activation
VDR,TCF3,0.185062348298447,repression
RXRB,UHRF1,0.184898223961722,repression
UHRF1,MYB,0.184749656524635,repression
SPIB,CEBPD,0.18462178442894,repression
VDR,STAT1,0.184580656317499,repression
ELK1,NFYA,0.184449814402096,repression
MAFB,KLF10,0.184231297383612,repression
NFYA,FOSB,0.183563049476656,repression
NFYA,LMO2,0.18354921661327,repression
MYEF2,LMO2,0.183046936987092,repression
VDR,TCFL5,0.183030969077527,activation
ETS1,IRF8,0.182967672270644,repression
FLI1,CEBPB,0.182866892404463,activation
IRF8,FOSB,0.182545554148283,repression
NFYA,FOS,0.182123698587754,repression
EGR2,SPIB,0.180856645043939,repression
RXRB,TFPT,0.180322148948912,repression
IRF8,FOS,0.180227356908264,repression
EGR2,NFE2L1,0.179990289875011,repression
NFYA,TRIM28,0.179687860204823,repression
IRF8,LMO2,0.179608769027196,repression
IRF8,MAFB,0.179091747446982,repression
IRF8,TRIM28,0.178982786822093,repression
VDR,SNAI1,0.178298935814359,repression
RREB1,KLF13,0.178049071069827,activation
KLF13,EGR2,0.1778309811032,repression
SPIB,STAT1,0.177077463830113,repression
SPIB,TCFL5,0.177047602299508,repression
NFYA,MAFB,0.176930526482345,repression
SPIB,TCF3,0.176401158138872,repression
VDR,FOSB,0.176341642925863,repression
VDR,HOXA10,0.176322313301721,repression
MYEF2,FOS,0.17470498716411,repression
ETS1,CEBPD,0.174188098884241,repression
PPARG,EGR2,0.17347157492915,repression
VDR,SMAD4,0.172401083914519,repression
VDR,MAFB,0.171491001737732,repression
SPIB,SMAD4,0.171372572038736,repression
VDR,FOS,0.1712137810799,repression
SPIB,SNAI1,0.171029406960817,repression
RXRB,VDR,0.169728732889506,repression
CBFB,CEBPB,0.169066638845887,repression
RXRB,SMAD3,0.169019465184901,repression
VDR,LMO2,0.168861592554201,repression
SPIB,HOXA10,0.16794434658342,repression
FOS,UHRF1,0.167682301762681,repression
FOSB,KLF10,0.16760296619945,activation
FLI1,SPIB,0.167308255113399,repression
PRDM1,KLF10,0.167226140959874,repression
ETS1,STAT1,0.166392460954225,repression
RXRB,JUN,0.166105803816476,repression
VDR,TRIM28,0.166045535524336,repression
ETS1,TCFL5,0.165392469817369,repression
RREB1,NFYA,0.165195889160007,repression
ETS1,TCF3,0.164960673431124,repression
RXRB,RREB1,0.164769911935744,repression
SPIB,TRIM28,0.164438532828634,repression
MYEF2,HOXA13,0.164081307143924,repression
PPARD,EGR2,0.163665974272186,activation
NFYA,HOXA13,0.163596795326082,repression
SPIB,LMO2,0.162957903739208,repression
CBFB,SPIB,0.162698014576111,repression
FLI1,NFE2L1,0.162589478999895,repression
ETS1,HOXA10,0.162512153021704,repression
IRF8,HOXA13,0.161225634876343,repression
MYEF2,MAFB,0.1604808893421,repression
RXRB,NFATC1,0.159781526954927,repression
MYEF2,FOSB,0.159617765682635,repression
ETS1,SNAI1,0.15861096589617,repression
RREB1,BCL6,0.158244619802445,repression
SPIB,FOS,0.157932870168462,repression
ETS1,SMAD4,0.157105543429525,activation
MAFB,EGR2,0.156160252408708,repression
FOSB,EGR2,0.155812418897653,repression
ETS1,LMO2,0.155358327237178,repression
ETS1,TRIM28,0.152834572533442,repression
SPI1,KLF10,0.151185539627478,repression
VDR,HOXA13,0.151154597075362,repression
ELK1,SPIB,0.149981941237747,repression
FOS,TFPT,0.149629591998422,repression
EGR2,UHRF1,0.149488110866056,repression
ETS1,FOS,0.149147586046864,repression
CBFB,NFE2L1,0.148714500552893,activation
RREB1,ELK1,0.148566345396992,repression
SPIB,FOSB,0.148503607194414,activation
FOS,VDR,0.148200493643182,repression
RXRB,PPARD,0.147791761591439,repression
RREB1,PRDM1,0.147433667441983,repression
SPIB,MAFB,0.147206922025787,repression
UHRF1,KLF10,0.146453752633486,repression
PRDM1,EGR2,0.1459361449191,repression
SPIB,HOXA13,0.145826523761615,repression
RXRB,SPI1,0.145737297916907,repression
ELK1,PRDM1,0.144913342168374,repression
CEBPD,KLF13,0.144332290376892,repression
ETS1,FOSB,0.143675931616105,activation
RXRB,FLI1,0.143546935405624,activation
EGR2,TFPT,0.141589809429261,repression
ELK1,TFPT,0.141085147586333,repression
FOS,SMAD3,0.141023866609934,repression
SPI1,EGR2,0.13908591361095,repression
FLI1,UHRF1,0.138829160089939,repression
MYEF2,MYB,0.138815845356748,repression
ETS1,MAFB,0.138210853033753,repression
CEBPD,NFYA,0.138113740754892,repression
ETS1,HOXA13,0.137998629719974,repression
FOS,RREB1,0.137116766972103,repression
RXRB,NFYC,0.137022250516671,repression
CBFB,UHRF1,0.136933534205171,repression
RREB1,PPARG,0.136762811264474,repression
UHRF1,EGR2,0.136687270658992,repression
EGR2,VDR,0.136297279706544,repression
ELK1,JUN,0.13624579744301,repression
RXRB,RXRB,0.136215230931347,activation
FOS,PPARD,0.13577365272833,repression
FOS,JUN,0.135510335990851,repression
NFYA,MYB,0.13540478444728,repression
RXRB,SP3,0.134727001004815,repression
RREB1,CEBPB,0.134469304031133,repression
RXRB,RUNX1,0.133924155141108,activation
FOS,NFATC1,0.133903089519617,repression
IRF8,MYB,0.133688186851881,activation
CEBPD,BCL6,0.133430364587285,repression
ELK1,KLF13,0.131835590066136,repression
EGR2,SMAD3,0.131513959120389,repression
RXRB,CBFB,0.131503944927898,repression
ELK1,SMAD3,0.130056918575629,repression
RXRB,NFATC2,0.130016039151907,repression
RXRB,IRF8,0.130007782771752,repression
TFPT,MYEF2,0.129206984232756,repression
ELK1,PPARG,0.128201012382957,repression
FOS,SPI1,0.127885705357464,repression
ELK1,NFATC1,0.127097247204126,repression
FLI1,TFPT,0.126173728481763,activation
VDR,MYB,0.125145523200563,activation
EGR2,RREB1,0.124517998822273,repression
EGR2,JUN,0.124465561380538,repression
EGR2,NFATC1,0.124382995177492,repression
FLI1,VDR,0.124086833319684,repression
EGR2,PPARD,0.123784872984809,activation
SPIB,MYB,0.123048858036517,repression
RREB1,SPIB,0.122888574258451,repression
FOS,FLI1,0.122752274710065,repression
IRF8,KLF10,0.12247192332981,repression
NFYA,KLF10,0.121765293663424,repression
CBFB,VDR,0.120390191913267,activation
CEBPD,PRDM1,0.12022444071683,activation
ELK1,SP3,0.119793816633791,repression
CEBPD,ELK1,0.119776685943771,repression
RREB1,NFE2L1,0.119192240247354,repression
RXRB,CEBPD,0.118848922103517,repression
ELK1,RREB1,0.118773850531117,repression
FLI1,SMAD3,0.118378210635097,repression
CBFB,TFPT,0.117483330037776,repression
ELK1,VDR,0.117300698204999,repression
VDR,KLF10,0.117203757492524,repression
TFPT,ETS1,0.116551433058689,repression
ELK1,UHRF1,0.116541220400386,repression
FOS,CBFB,0.115635460935529,repression
ELK1,BCL6,0.115555581000507,repression
CEBPD,PPARG,0.115153290700732,repression
FOS,RXRB,0.114280673260006,repression
ETS1,MYB,0.114224067227902,repression
EGR2,SPI1,0.114190159150149,repression
FLI1,PPARD,0.113777182300934,activation
FOS,IRF8,0.113353495655405,repression
FLI1,RREB1,0.11334584894328,repression
RXRB,STAT1,0.113089586525642,repression
CBFB,PPARD,0.112708439314568,activation
RXRB,TCF3,0.112418035364825,repression
RXRB,TCFL5,0.112377801274971,repression
FOS,NFYC,0.112308377563227,repression
SMAD3,MYEF2,0.111717727979569,repression
EGR2,FLI1,0.111643558532272,repression
FLI1,JUN,0.111232104297767,repression
FLI1,NFATC1,0.111108756208903,repression
MYEF2,KLF10,0.110516134854237,repression
EGR2,CBFB,0.109896522831902,repression
CBFB,SMAD3,0.109333745349317,repression
RXRB,SNAI1,0.108943213691369,repression
SNAI1,MYEF2,0.10866971564156,repression
FOS,SP3,0.108338702047431,repression
RXRB,SMAD4,0.107663310178139,activation
RXRB,HOXA10,0.106926692532134,repression
FOS,RUNX1,0.106767253670014,repression
CEBPD,CEBPB,0.106633366763813,activation
NFYA,EGR2,0.10588855648382,repression
TCF3,MYEF2,0.105639080984913,repression
CBFB,RREB1,0.105637180423259,repression
FOS,NFATC2,0.105261709569611,repression
FLI1,SPI1,0.105250003650851,repression
IRF8,EGR2,0.104834038358582,repression
ELK1,FLI1,0.104297436307389,repression
EGR2,IRF8,0.103834849154247,repression
RXRB,LMO2,0.103351931959902,repression
RXRB,TRIM28,0.103189873080185,activation
ELK1,CBFB,0.102950824307628,repression
CBFB,NFATC1,0.102623548863524,activation
CBFB,SPI1,0.102415364759935,repression
RXRB,FOS,0.102074780173364,repression
ELK1,NFYC,0.102043591112202,repression
MYEF2,EGR2,0.102013906060988,repression
RREB1,UHRF1,0.101813380589953,repression
FLI1,FLI1,0.10154956612228,activation
SMAD3,ETS1,0.101479864629907,repression
SPIB,KLF10,0.101479858790947,repression
EGR2,RXRB,0.101148567347238,repression
EGR2,SP3,0.100246767606166,repression
CEBPD,SPIB,0.0999796424221937,repression
EGR2,NFYC,0.0995927345040255,repression
CBFB,JUN,0.0992116524102973,repression
VDR,EGR2,0.0991250888207655,repression
FOS,CEBPD,0.0990924417605252,repression
SNAI1,ETS1,0.0990346393032769,repression
RXRB,FOSB,0.0989834803056133,repression
FLI1,CBFB,0.098164793193706,repression
ELK1,PPARD,0.0978795457575916,repression
RXRB,MAFB,0.0977423671356987,repression
ELK1,RUNX1,0.0976073152063914,repression
TCF3,ETS1,0.0973106479997565,repression
ELK1,NFATC2,0.0970842349186738,repression
ELK1,RXRB,0.0970719787061267,repression
TFPT,SNAI3,0.0967497059924155,repression
NFATC1,MYEF2,0.0956664507779741,repression
ETS1,KLF10,0.0956458143471111,repression
ELK1,SPI1,0.0955347016120797,repression
CBFB,FLI1,0.0955225632627007,repression
EGR2,RUNX1,0.095329902945319,repression
CEBPD,NFE2L1,0.0949857172422745,repression
FLI1,IRF8,0.0949120549852119,activation
EGR2,NFATC2,0.0938738314411505,repression
CBFB,CBFB,0.093539158519756,activation
TFPT,KLF13,0.092610000860689,repression
FLI1,RXRB,0.0925985444450269,activation
FOS,TCF3,0.0924777295997144,repression
RXRB,HOXA13,0.092370317516842,repression
SMAD3,SNAI3,0.0921853882847208,repression
FOS,STAT1,0.0917157423124916,repression
FOS,TCFL5,0.0917104443265266,repression
SPIB,EGR2,0.0916479340633385,repression
CBFB,IRF8,0.0912958433415558,repression
RREB1,TFPT,0.0909033135386967,repression
FLI1,NFYC,0.090523396545385,repression
RREB1,VDR,0.0900047331549545,repression
ELK1,IRF8,0.0896856270701984,repression
FOS,SNAI1,0.0891220036924629,repression
TCF3,SNAI3,0.0887973283045745,repression
FLI1,SP3,0.0885604560870715,repression
EGR2,CEBPD,0.0884320193388399,repression
FOS,HOXA10,0.0884033344538877,repression
ELK1,CEBPD,0.0879593019039902,repression
TFPT,BCL6,0.0876840696845488,repression
ETS1,EGR2,0.0875784204875792,repression
FOS,SMAD4,0.087333102433105,repression
NFATC1,ETS1,0.0872160877860637,repression
FLI1,RUNX1,0.0869325208643306,activation
SNAI1,SNAI3,0.0863172421505254,repression
CBFB,RXRB,0.0862966260265362,repression
FOS,FOSB,0.0860722877216865,activation
NFYC,MYEF2,0.0860356855021187,repression
RREB1,SMAD3,0.0859670965318717,repression
FLI1,NFATC2,0.0853603090756147,activation
ELK1,TCFL5,0.0853059374983101,repression
ELK1,SMAD4,0.0847507785259975,repression
FOS,FOS,0.0847053547254513,activation
ELK1,TCF3,0.0845300753332245,repression
FOS,MAFB,0.0844849402226248,repression
FOS,LMO2,0.0844792100215864,repression
FOS,TRIM28,0.0839876925805295,repression
ELK1,STAT1,0.0836406897433052,repression
CEBPD,UHRF1,0.0834975034327211,repression
EGR2,TCF3,0.0833854019818151,repression
RREB1,PPARD,0.0831019254386927,repression
CBFB,NFYC,0.0826416476273789,repression
RREB1,RREB1,0.0825740754202888,activation
EGR2,TCFL5,0.0824832543501682,repression
ELK1,SNAI1,0.0821115779558049,repression
NFYC,ETS1,0.082041271145843,repression
EGR2,STAT1,0.081789021251204,repression
RREB1,JUN,0.0811909658067243,repression
ELK1,TRIM28,0.0809181469516252,repression
EGR2,SNAI1,0.0807320909007742,repression
RREB1,NFATC1,0.0806704401484958,repression
FLI1,CEBPD,0.080344790355033,repression
SMAD3,KLF13,0.080182414068664,repression
ELK1,HOXA10,0.0801476451349533,repression
EGR2,SMAD4,0.0797690579188328,repression
CBFB,RUNX1,0.0784938672083334,repression
TFPT,NFYA,0.0783739214041107,repression
RXRB,MYB,0.0778631270517987,repression
ELK1,LMO2,0.0777453423502484,repression
SMAD3,BCL6,0.0774042721658122,repression
EGR2,HOXA10,0.0773555920766965,repression
SNAI1,KLF13,0.0773460583956793,repression
CBFB,NFATC2,0.0771696929220533,repression
RREB1,SPI1,0.0769105041555588,repression
EGR2,FOSB,0.0763897746611055,repression
CBFB,SP3,0.0763786046826065,activation
EGR2,MAFB,0.076314077030168,repression
EGR2,TRIM28,0.0760394853913453,repression
FOS,HOXA13,0.0756879509181101,repression
EGR2,FOS,0.0756130509975899,repression
FLI1,TCF3,0.0755468502282495,repression
EGR2,LMO2,0.0748706228051797,repression
TCF3,KLF13,0.0748170763144818,repression
NFYC,SNAI3,0.0747965447308901,repression
FLI1,TCFL5,0.0746160486848356,activation
FLI1,STAT1,0.0744104192831205,activation
CEBPD,TFPT,0.0743968833870085,repression
CEBPD,VDR,0.0742461357298447,activation
CBFB,CEBPD,0.0741442976192486,repression
RREB1,FLI1,0.0740838031025481,repression
ELK1,FOS,0.0737345384182403,repression
SNAI1,BCL6,0.0730580817682631,repression
FLI1,SNAI1,0.0729876642570147,repression
NFATC1,SNAI3,0.0725409973338681,repression
TFPT,PRDM1,0.0724055566395751,repression
FLI1,SMAD4,0.071447548509794,activation
CEBPB,MYEF2,0.0712179480734618,repression
TCF3,BCL6,0.0712134666295674,repression
RREB1,CBFB,0.070984613242327,repression
FLI1,HOXA10,0.0706001042747351,repression
FLI1,FOSB,0.0705678810525816,repression
ELK1,HOXA13,0.069911485181251,repression
CEBPD,SMAD3,0.0697317341212372,repression
FLI1,MAFB,0.0696905871014332,repression
CBFB,TCF3,0.0691912624248333,activation
RREB1,IRF8,0.0690732945815671,repression
FLI1,FOS,0.0690220271715287,repression
SMAD3,NFYA,0.0690204488380901,repression
NFATC1,KLF13,0.0690113666243794,repression
FLI1,TRIM28,0.0683811230263144,repression
FLI1,LMO2,0.0681422150468978,activation
TFPT,PPARG,0.0680932939751263,repression
NFATC1,BCL6,0.0680091444735305,repression
CEBPD,PPARD,0.0679464531315496,activation
RREB1,RXRB,0.0679142003725267,repression
ELK1,MAFB,0.0679072445539004,repression
CBFB,TCFL5,0.067900689575725,activation
CEBPB,SNAI3,0.0677186766842646,repression
CBFB,STAT1,0.0676433273663336,activation
EGR2,HOXA13,0.0676056161602014,repression
CEBPD,RREB1,0.0674599881361019,activation
CBFB,FOSB,0.0673238931441339,activation
CEBPB,ETS1,0.0673229433974922,repression
RXRB,KLF10,0.0670448101084528,repression
SNAI1,NFYA,0.066988791506364,repression
CBFB,SNAI1,0.0668473101140496,repression
CBFB,MAFB,0.0668197354446678,activation
ELK1,FOSB,0.066486810236361,activation
RREB1,NFYC,0.0663356907236903,repression
TCF3,NFYA,0.0662912539273361,activation
CEBPD,NFATC1,0.0649062483154836,repression
RREB1,SP3,0.0648336044041882,repression
CBFB,SMAD4,0.0648220417230986,activation
CEBPD,JUN,0.0645183394512575,repression
CBFB,HOXA10,0.0639228394718114,repression
SMAD3,PRDM1,0.0637433762018666,repression
CBFB,FOS,0.063718808061553,repression
RREB1,RUNX1,0.0634959465648504,activation
TFPT,ELK1,0.0633350557936251,repression
CEBPD,SPI1,0.0632145482574246,activation
FOS,MYB,0.0626500285674642,repression
RREB1,NFATC2,0.0624993695331953,repression
CBFB,TRIM28,0.0617666165055186,activation
CBFB,LMO2,0.0615553623752266,repression
FLI1,HOXA13,0.0613812714768768,repression
SNAI1,PRDM1,0.0613303129161011,repression
CEBPD,FLI1,0.0601834259773397,repression
TCF3,PRDM1,0.0601688563801387,repression
NFYC,KLF13,0.0592311342168399,repression
ELK1,MYB,0.0591612259466632,repression
RXRB,EGR2,0.0588667674411339,repression
RREB1,CEBPD,0.058774828644787,activation
NFATC1,NFYA,0.0586949941116548,repression
SMAD3,PPARG,0.0586842047254179,repression
STAT1,MYEF2,0.0576834457115367,repression
FOS,KLF10,0.0575943747675471,repression
CEBPD,CBFB,0.0575482524822389,repression
SNAI1,PPARG,0.0574610824762792,repression
CEBPD,IRF8,0.0567393201584713,activation
TCFL5,MYEF2,0.0564866840119381,repression
EGR2,MYB,0.0564002717241325,repression
NFYC,NFYA,0.0563827925371226,repression
TCF3,PPARG,0.0562078319031902,repression
NFYC,BCL6,0.0560294787889632,repression
SMAD3,ELK1,0.055995305183628,repression
CBFB,HOXA13,0.0555649308222123,repression
TFPT,CEBPB,0.0554552696802702,repression
RREB1,TCF3,0.05516848648312,repression
SNAI1,ELK1,0.0550480124602161,repression
CEBPD,RXRB,0.0549489157031782,repression
TFPT,SPIB,0.0549457933273152,repression
TCF3,ELK1,0.0548522713751993,repression
RREB1,TCFL5,0.0544959404249392,repression
RREB1,STAT1,0.0544230398914316,activation
NFATC1,PRDM1,0.0540331359837435,repression
CEBPD,NFYC,0.0533842973286179,repression
RREB1,SNAI1,0.0531889296518742,repression
STAT1,ETS1,0.0531051097864022,repression
RREB1,HOXA10,0.0520465679407717,repression
EGR2,KLF10,0.0519697438537189,repression
RREB1,SMAD4,0.0519488494526233,activation
RREB1,FOSB,0.0517988993898905,repression
CEBPD,RUNX1,0.0517683029917671,activation
NFATC1,PPARG,0.0510739440975828,repression
FLI1,MYB,0.0509715566828016,repression
SMAD3,CEBPB,0.0509549491469327,repression
RREB1,MAFB,0.0508019642554771,repression
TCFL5,ETS1,0.0507457738887715,repression
STAT1,SNAI3,0.0507007326558834,repression
RREB1,FOS,0.0504926213100903,repression
CEBPD,NFATC2,0.050427368678366,repression
CEBPB,BCL6,0.0503637376611431,repression
CEBPD,SP3,0.0503494372598488,activation
CEBPB,KLF13,0.0503222290306181,repression
RREB1,LMO2,0.0500451281881107,repression
RREB1,TRIM28,0.0499027681224345,repression
FOS,EGR2,0.0493587140033336,repression
TCF3,CEBPB,0.0493354578930941,repression
NFYC,PRDM1,0.0490147181843107,activation
SNAI1,CEBPB,0.0488317358199228,repression
SMAD3,SPIB,0.0483156837635524,repression
NFYC,PPARG,0.0478306679779477,repression
TFPT,NFE2L1,0.0475790624971201,repression
FLI1,KLF10,0.047558568088312,repression
NFYC,ELK1,0.0475503616534015,repression
CEBPD,CEBPD,0.0474538120962652,activation
SNAI1,SPIB,0.047310947561096,repression
TCF3,SPIB,0.0469198028219677,repression
TFPT,UHRF1,0.0467155721541102,repression
CEBPB,NFYA,0.0466376187553617,repression
ELK1,KLF10,0.0465603075433991,repression
CBFB,MYB,0.0460312209527615,activation
NFATC1,ELK1,0.0455680089227692,repression
CBFB,KLF10,0.045273719782663,repression
RREB1,HOXA13,0.0449855433938592,repression
CEBPD,TCF3,0.0445786141931695,activation
CEBPD,STAT1,0.0440702352188919,repression
CEBPD,TCFL5,0.043964315851183,activation
EGR2,EGR2,0.0439200463600472,activation
SMAD3,NFE2L1,0.0434313151919613,repression
ELK1,EGR2,0.0433352250668045,repression
CEBPD,SNAI1,0.0431075935632123,repression
TCF3,NFE2L1,0.0427545758274703,repression
CEBPD,FOSB,0.0421921744167748,repression
SNAI1,NFE2L1,0.0421188739803485,repression
CEBPD,SMAD4,0.0418808987742039,activation
CEBPB,PRDM1,0.0416914279382793,activation
TCFL5,SNAI3,0.0415885914883656,repression
NFYC,CEBPB,0.0415726085029688,repression
CEBPD,MAFB,0.0415656613969424,repression
CEBPD,HOXA10,0.0414330286185945,activation
CEBPD,FOS,0.0409903240573738,repression
SMAD3,UHRF1,0.0407999738913085,repression
TCFL5,KLF13,0.0407074357534114,repression
STAT1,KLF13,0.0406509400102517,repression
NFYC,SPIB,0.0404217741717778,repression
TFPT,VDR,0.0401727644400792,repression
NFATC1,CEBPB,0.0401649716431766,repression
NFATC1,SPIB,0.0401502729973935,repression
CEBPD,LMO2,0.0400924562503898,repression
FLI1,EGR2,0.0400745997066993,repression
CEBPD,TRIM28,0.0400430902147158,repression
SNAI1,UHRF1,0.0400091177069432,repression
TCF3,UHRF1,0.0395125213181619,repression
TCFL5,BCL6,0.0394737529319003,repression
HOXA13,MYEF2,0.0392043475891651,repression
SMAD4,MYEF2,0.038918152631786,repression
CEBPB,PPARG,0.0386043670021524,repression
TFPT,PPARD,0.0384588934888528,repression
CEBPB,ELK1,0.0379961115417721,repression
TFPT,TFPT,0.0378999190039031,activation
NFYC,NFE2L1,0.0376017072418958,repression
STAT1,BCL6,0.037512999373254,repression
RREB1,MYB,0.0371789619449125,activation
CBFB,EGR2,0.0368820783202648,repression
CEBPD,HOXA13,0.0361171115883807,repression
STAT1,NFYA,0.036084145437195,activation
SMAD3,VDR,0.0358979766566589,repression
HOXA13,ETS1,0.0358969262775678,repression
TFPT,SMAD3,0.0355434745526167,repression
CEBPB,CEBPB,0.0355277984094016,activation
SMAD3,TFPT,0.0352032187808495,repression
TCF3,VDR,0.034784186433,repression
SNAI1,VDR,0.0347817558903686,repression
RREB1,KLF10,0.0347097185904228,repression
TFPT,RREB1,0.0344624468320944,repression
TCFL5,NFYA,0.0343760689471844,repression
TFPT,SPI1,0.034343444181136,repression
NFATC1,UHRF1,0.0343095924816985,repression
NFATC1,NFE2L1,0.0342850247540526,repression
SMAD4,ETS1,0.0342575086319124,activation
TCF3,TFPT,0.0341661362821996,repression
SMAD3,PPARD,0.0341433110221109,repression
NFYC,UHRF1,0.0339407033872791,repression
SNAI1,TFPT,0.0335166947473487,repression
TFPT,NFATC1,0.0330011885300352,repression
SNAI1,PPARD,0.0329917798891137,repression
STAT1,PRDM1,0.0328796257809746,activation
SMAD3,SMAD3,0.032868896229448,activation
HOXA13,SNAI3,0.0328340885582732,repression
TCF3,PPARD,0.0327215326007894,repression
CEBPB,SPIB,0.0325615917253775,repression
TCF3,SMAD3,0.031927498601838,repression
TCFL5,PRDM1,0.0317890267743231,repression
SNAI3,MYEF2,0.0316293127783504,repression
SNAI1,SMAD3,0.0314316499661212,repression
TFPT,FLI1,0.0314002598894204,activation
NFE2L1,MYEF2,0.0313168839862749,repression
TFPT,JUN,0.0313155735356304,repression
SMAD3,RREB1,0.0310254804076859,repression
STAT1,ELK1,0.0309964188362508,repression
TFPT,CBFB,0.0308821473850091,repression
CEBPB,NFE2L1,0.03086624434841,repression
SMAD3,NFATC1,0.0306839053812486,repression
TFPT,IRF8,0.0305197754293767,repression
TCF3,RREB1,0.0304913113678409,repression
SNAI1,RREB1,0.0302546931761345,repression
SMAD3,SPI1,0.030103639959282,repression
TCFL5,PPARG,0.0300980077072528,repression
CEBPD,MYB,0.0300786160030599,activation
STAT1,PPARG,0.0300733414651473,repression
NFYC,VDR,0.0300245634049223,repression
NFATC1,VDR,0.0298178416147764,repression
TCF3,NFATC1,0.0298005580327938,repression
MYB,MYEF2,0.0297731110238994,repression
NFE2L1,ETS1,0.0296344533409078,activation
SNAI1,SPI1,0.029589037778567,repression
SMAD3,JUN,0.0294375156386384,repression
SMAD4,BCL6,0.029423597632357,activation
RREB1,EGR2,0.0294098537251596,repression
TCF3,SPI1,0.0293891520422144,repression
NFYC,TFPT,0.0293548327691688,repression
SNAI1,NFATC1,0.0292324610165445,repression
SMAD4,KLF13,0.0290403048143356,activation
HOXA13,BCL6,0.0289490245061041,repression
TCF3,JUN,0.0288566775227955,repression
SMAD3,CBFB,0.0287184927910172,repression
NFATC1,PPARD,0.0285462410063159,repression
HOXA13,KLF13,0.0285252873849637,repression
CEBPD,KLF10,0.0283814126200084,repression
SMAD3,FLI1,0.0283476164519193,repression
STAT1,CEBPB,0.0283421814744927,repression
NFATC1,TFPT,0.0281747947559371,repression
TFPT,RXRB,0.0281071847666222,repression
SNAI1,JUN,0.0281066011547976,repression
SNAI3,ETS1,0.0278705696099279,repression
TCF3,FLI1,0.0276417697335856,repression
NFYC,PPARD,0.0275651091454344,activation
SNAI1,FLI1,0.0274717091213326,repression
TCF3,CBFB,0.0274065992590351,activation
SMAD3,IRF8,0.0272949346814165,repression
CEBPB,UHRF1,0.0272663649942259,repression
NFYC,SMAD3,0.0271468037673267,repression
TCFL5,ELK1,0.0270654964255027,repression
SNAI1,CBFB,0.0270526235060889,repression
NFYC,RREB1,0.0267066612028724,repression
SNAI1,IRF8,0.0264719822774757,repression
TCF3,IRF8,0.0264655282503633,repression
TFPT,NFYC,0.0264187638548839,repression
NFATC1,SMAD3,0.02608264760115,repression
NFE2L1,SNAI3,0.0260172985318235,repression
STAT1,SPIB,0.025975167211712,repression
MYB,ETS1,0.0258035716319614,repression
NFYC,SPI1,0.0257474501629598,repression
NFYC,NFATC1,0.0255677631368492,repression
CEBPB,TFPT,0.0254092630048695,repression
NFATC1,SPI1,0.0251954647056434,repression
NFATC1,RREB1,0.0250915040104625,repression
TFPT,RUNX1,0.0250297478102314,repression
SMAD3,RXRB,0.0250178153139178,repression
NFYC,JUN,0.024875776259795,repression
CEBPB,VDR,0.0248426952544393,repression
TCF3,RXRB,0.024725446934656,repression
SNAI1,RXRB,0.0246155972862054,repression
TFPT,NFATC2,0.0246154435762027,repression
HOXA13,NFYA,0.0243557813523281,repression
STAT1,NFE2L1,0.0242939159802649,activation
NFATC1,NFATC1,0.0242740259077783,activation
NFYC,FLI1,0.0239065183659683,repression
TFPT,CEBPD,0.0239020158781516,repression
TCFL5,SPIB,0.0238586825889754,repression
SMAD3,NFYC,0.0237861853714152,repression
CEBPD,EGR2,0.0236524886560962,repression
TCF3,NFYC,0.0236446859522967,repression
TCFL5,CEBPB,0.0236299470311933,repression
